mpid,formula,e_form
mp-1028626,Te4MoW3(SeS)2,-0.4626958321093753
mp-569898,Ce3GaBr3,-1.194515815714286
mvc-13947,Ca2Sb3O8,-2.2464492080769225
mp-764963,Li2CoSi3O8,-2.772203530000001
mp-684010,K8Ti5P2(O4F11)2,-3.438100154126752
mvc-4602,AlCr2O4,-2.1363364035714287
mp-778624,Fe6O5F7,-2.2760281271988894
mp-28829,Li2ZnBr4,-1.2725210346428573
mp-767201,Li4Mn2Cr3Fe3O16,-2.0465884936399994
mp-1022113,Mg6CuSn,-0.0077543718749994986
mp-767430,Na3CdPCO7,-2.282759411872711
mp-771053,Mn5Cr3O16,-1.8068903814500001
mp-19210,CoPtO2,-1.123311850624999
mp-763939,VOF,-2.7905763597022224
mp-1096982,H2C2S,0.7267844407395003
mp-3802,Ta4AlC3,-0.5744101390625005
mp-862791,GaCuPt2,-0.4290753399999998
mvc-9588,Zn(BiO2)2,-1.5199025549999996
mp-1011860,Na2CoP2O7,-2.4934752606200394
mp-1039222,MgCd,-0.07303651583333348
mp-862876,PmAg2Pb,-0.2890083243750001
mp-776321,WN2,-0.4069528886699996
mp-19693,K2Zn2(MoO4)3,-2.113291638157895
mp-1073562,MgSi2,0.22131908249999968
mp-762765,Li2FeSiO4,-2.576814402708333
mp-912986,UTe,-0.4123829099999998
mp-1072655,ZrCu2,-0.11596144499999995
mp-557340,Ge3Pb5O11,-1.8568984290570176
mp-778058,Li2FeF5,-2.9136855423062493
mp-23058,NdClO,-3.474747470670001
mp-756725,Ba2CaI6,-1.7391056072222222
mp-554174,Ca2P2H8O11,-2.253630744517412
mp-1036532,NaMg14AlO16,-3.01162161703125
mp-684861,NaYbTiNbO6F,-3.179327828441515
mvc-3237,ZnCrSiO5,-2.38236371453125
mp-24896,Ba5Co5O14,-2.1038742673958324
mvc-2461,CaCuO2,-2.0303316237499995
mp-780909,Li2Fe3F8,-2.7857001547707703
mp-983581,Er2PdRh,-0.9310986425000004
mp-1077095,LuCdNi4,-0.3803919724999994
mp-763458,V2GaO5,-2.4368414461979166
mp-758174,Y6O5F8,-4.239243640040527
mp-568747,K(NiSe)2,-0.5192679634374997
mp-1026738,CeMg14Cd,0.03558702218750032
mp-676072,Ce2PbSe4,-1.4262096820535717
mp-782697,Li3(FeO3)2,-1.739955577045455
mp-578619,NaNiO2,-1.1928298293750004
mp-12263,LiAuF4,-2.0288131466266663
mp-5082,Nd2Si3Rh,-0.9033585000000008
mp-770996,Cs2CeO3,-2.6358624039583343
mp-771669,Li5Mn5O12,-2.050345780445454
mp-1019377,Al(PO3)3,-2.8603440763873627
mp-6412,Li2CuP2O7,-2.4628489424950395
mp-510400,GdIr3,-0.3424583949999977
mp-566375,NaFe4(MoO4)5,-2.044431655000001
mp-1070852,YbHCl,-1.835450917293333
mp-1073043,Mg2Si3,0.1538484969999992
mp-773011,Dy2Ge2O7,-3.0508192983712124
mp-1096526,CsRbI2,-1.1495981825
mp-768253,Na5Bi2As(CO4)4,-1.8781930992857137
mp-1097402,ZrScTc2,3.3922632424999986
mp-1028467,MoW3(Se3S)2,-0.7521451366406259
mp-1091364,LiDySn2,-0.4419355116666664
mp-777005,Li2FeF4,-2.7677005335371425
mp-865552,CeCdAg2,-0.16765718374999986
mp-12049,Nd2Sb,-0.8490278433333328
mp-1093774,ScSi2Tc,2.4887634175000004
mp-547271,ReO3,-2.1547182559374995
mp-1078609,SrN,-0.2789408799400004
mp-862891,PmCdAu2,-0.6532057081249998
mp-1096628,La2CdIn,1.88224062625
mp-865209,TmHfOs2,-0.4312252062499997
mp-2254,Al2O3,-3.4252068827499995
mp-780181,Na2Cr4O13,-1.673905378223684
mp-570872,CeCo3,-0.18157258666666687
mp-3034,MgAl2Cu,-0.1808125399999998
mp-1076675,SrCa3(Co2O5)2,-2.2181729814583333
mp-762466,Li2Cr3O6,-2.254041672045455
mp-1068734,Ce(SiIr)2,-0.8900690059999988
mp-1065792,Mn2CuSb,0.19396927875000086
mvc-648,MnAl(WO4)2,-2.35873157758
mp-560785,K2Y4Sn2S11,-1.8523315155098687
mp-763287,Co3OF5,-2.139873198022221
mp-1028041,YMg14Ti,0.04800292692708341
mp-775386,Li4Mn3Fe2Co3O16,-1.8394244286742856
mp-557465,SiO2,-3.26536775375
mp-631548,Tl2SiNi,0.6263836375
mp-1098390,KMg30CO32,-2.8181012937109378
mp-1039508,Ce2Mg,0.6468635016666665
mp-779095,Mn3OF5,-2.7543572311199997
mp-1035403,NaLiMg14O15,-2.8235662004435484
mvc-11882,Al(CuO2)3,-0.8678843352499996
mp-619984,Ba3ErMn2O9,-2.764014594211333
mp-570560,Na3Hg2,-0.18025784100000009
mp-627401,CdI2,-0.583683233
mp-866883,Ca2SnS4,-1.680632940535714
mp-1017109,CsMg6Nb,0.4026217575000004
mp-21943,Ba(InS2)2,-1.4688022578571431
mp-677094,MgTi3Nb2(PbO3)6,-2.5757380320833336
mp-1096969,FeAgS2,-0.5257852720312508
mp-9934,BaMgSi,-0.38461021333333295
mp-543001,Zr5Sn4,-0.5891237100000003
mp-764363,Na5(WO3)13,-2.1901279214692986
mp-570896,Tl2Pd,-0.1461334333333332
mp-21412,Ce3Tl,-0.12087786374999965
mp-1013542,Ca3BiN,0.6740896585240002
mvc-10626,BaCaFeF7,-3.640587005333
mp-18776,CaCoP2O7,-2.756235579994588
mp-1022479,Mg6ZrGa,-0.021667242499999958
mp-7774,Na2SbAu,-0.4632871062500002
mp-753318,DyBO3,-3.483430577416668
mp-1096714,ZrCrTc2,3.645101775000001
mp-21296,PtPb4,-0.12426792900000053
mp-861948,LiPm2Al,-0.19834476125000045
mp-639756,DyIn3Cu2,-0.10825122777777747
mp-777891,LiFeF4,-2.8544652968350004
mp-27478,Na3PaF8,-3.6693299320433344
mp-24942,FeBiO3,-1.71302915375
mp-779594,Zn2As2O7,-1.7597615960227273
mp-765804,Li6VF8,-3.088522328634667
mp-28881,Rb2UCl5,-2.2340978492250003
mp-5259,RbAlF4,-3.658792730793332
mp-1037750,YMg30CoO32,-3.0022797519140623
mp-861178,Li4VF6,-3.0306623365581817
mvc-9663,CaPr(WO3)2,-2.6302882187500005
mvc-605,Ba2YTi3O8,-3.4147806258928566
mp-991161,Eu(FeAs)2,-0.5912082269999999
mp-770321,Li2Mn3CrO8,-2.1377875194914284
mp-1025731,Te2Mo2W(SeS)2,-0.6587618872569444
mp-721583,CdH2SeO5,-1.3567075393981949
mp-1028258,Mg14AlNi,0.024796737500000214
mp-768144,Na2SbPCO7,-2.267510171195437
mp-582619,CdI2,-0.4730812644444444
mp-1026844,KSrMg14,0.11478288250000013
mp-1096947,DyMn2O4,-2.735633171940952
mp-763194,LiMn2(BO3)2,-2.4316426129775763
mp-707206,TeP6H30(NO4)6,-1.5488401133052447
mp-1094714,Mg5Bi,-0.02403640583333318
mp-781761,Li2FeF4,-2.929204651394285
mp-853174,LiFeCoO4,-1.6789375478571429
mp-1079167,HfGeRh,-0.8775730222222222
mp-978261,MnBe2Co,-0.2374546649999996
mp-5370,ErNbO4,-3.594176439166666
mvc-1818,Ba2ZnCuBi2F14,-3.024622194582999
mp-1097481,LaSbAu2,1.05171995125
mp-1035990,KYMg14O16,-2.9039062838281247
mp-862758,PrMgHg2,-0.4665145675000002
mp-545544,Ba2TaBiO6,-2.96633215125
mp-1095180,Ca2CdAs2,-0.92677325
mp-19615,Li3V2(PO4)3,-2.7388915087142878
mp-1030247,Te6MoW3S2,-0.3592365406770834
mp-11974,TmSnRh,-0.9060002338888892
mp-765976,Li3V3P8O29,-2.5379538778142305
mp-1095141,Sr2MnMoO6,-2.690707066846
mp-23903,HBr,0.8053855006900004
mp-779706,AgGeO3,-1.3477741662500002
mp-758350,Nb8Tl8O25,-2.41860484320122
mvc-14970,Ti4(FeO4)3,-2.7797569990350874
mp-1095264,OsO2,-1.284979245
mp-21428,Th2In,-0.19065393333333228
mp-814,DySe,-1.7468674176302086
mp-25592,LiNiO2,-1.3648396806249998
mvc-10585,CaCo3P3O13,-2.3249188665267866
mp-764820,Fe2OF3,-2.4169363824700003
mp-864942,Mg3TcH7,-0.3720221582127275
mp-1037072,SrYMg30O32,-2.9948400244140623
mp-754005,Mg(CO2)2,-2.0567523457142847
mp-3700,LiYF4,-4.059907227876667
mp-1095209,GdFeAsO,-1.3491765415624997
mp-1075131,Mg3Si4,0.18200017928571446
mp-25588,SmNiO3,-2.35784309675
mp-696651,K3NbHOF7,-3.0754815233230777
mp-542881,Ce3(CuSn)4,-0.4392561390909093
mp-755881,Ba2Ti6N2O11,-3.2083600451671432
mp-776786,VOF,-2.803867182896667
mp-1002187,TcB,-0.01239288333333377
mvc-5466,CoO2,-0.9717878635416662
mp-568943,KCSeN,-0.4166702102434368
mp-32539,W(ClO)2,-1.7220098168039997
mp-978929,SrAcZn2,-0.22293007937499976
mp-561569,CsSb2F7,-2.8154322403329988
mp-1056627,Cr,0.005861900000001086
mp-10690,EuCoGe3,-0.4858374399999989
mp-995202,HC6,0.013530463768571874
mp-1075570,Mg5Si6,0.10335439409090892
mp-1093646,SnRh2Au,2.1419742312499994
mp-1070625,SO4,-1.2557291898124987
mp-757953,ThNb4O12,-3.212770825
mp-758104,Mn11Pd21,-0.2300895343749998
mp-567929,Al13Os4,-0.44797520705882266
mp-558950,AgAsO3,-1.2617974925000008
mp-26262,LiCu(PO3)4,-2.3592095104100537
mp-653788,MnC4IO4,-0.7291413490960009
mp-997032,MgAuO2,-1.6894209656249997
mp-1014462,Li2YAl,0.08225805187500024
mp-675419,LiPrS2,-2.08590151828125
mp-1035654,Mg14FeBO16,-2.789792961770833
mp-867330,Al2FeNi,-0.4945683799999996
mvc-6475,MgTi2O4,-3.161984568333333
mvc-4396,TaZn2FeO6,-2.2793684872500006
mp-973396,KBeO3,-1.2109280717500006
mp-542123,Ba3NaRu2O9,-2.2697468617500003
mp-766799,Co9Cu3O16,-1.1974157314285705
mp-2882,Y2Cu2O5,-2.5857803270833326
mp-16486,Ce(Al2Fe)4,-0.4069963169230769
mvc-7459,ZnBi2O5,-1.525058257031251
mp-961684,LiCaAs,-0.9655213216666668
mp-1022672,Mg6ZnB,0.22536924354166696
mp-753775,BaCaI4,-1.6227300716666668
mp-542396,HoMn2O5,-2.6658485235212512
mp-561086,CaSiO3,-3.440570238416667
mp-981366,Zn3N,0.6641569556550002
mp-1016882,CdOsO3,-1.06306194875
mp-763479,Li4Mn3CrCo2(PO4)6,-2.456621712536286
mp-1093557,YZnAg2,1.5050621981250003
mp-866029,Gd2IrPd,-0.8262433950000005
mp-566912,Er3Fe5O12,-2.6891669017500006
mp-778622,Li3Fe2(SiO4)2,-2.5558967530000003
mp-780146,Fe3(OF2)2,-2.3584991563622206
mp-559268,OsXe(O2F3)2,-1.1283477205949997
mp-768452,Li5Bi2(BO3)4,-2.413306030507248
mp-27402,Na2CoCl4,-1.6228881368628572
mp-755685,SmYO3,-3.87056708125
mp-866287,DySnAu2,-0.689679165416667
mp-1019323,Th2HN3,-1.5176728159599986
mp-675943,K3UF3,-2.0269786512242858
mp-681992,Zr5Pb3,-0.14362447250000088
mp-978254,La3Ag,0.0029793887499991447
mp-571039,CaAlPd,-0.7309189891666664
mp-6254,Ba2TbNbO6,-3.466542254083333
mp-1097221,Y2MgHg,2.03014940125
mp-1330,AlN,-1.4226065761899995
mp-32056,Mo(PO4)2,-2.3744703860173164
mp-868646,Li4V5Sn3O16,-2.351573675178571
mp-574169,TiGeTe6,-0.3033419320833333
mp-558161,NaMo2(PO4)3,-2.530578321071429
mp-1029418,KSi2N3,-1.1017587861900004
mvc-16103,Sr2TaAlCu2O7,-2.4666245025961544
mp-1016334,SrMg6B,0.2863075041666669
mp-561895,Co(SbO3)2,-1.8406760936111108
mp-16613,AlAuO2,-2.236222719375
mp-1040451,Li20Si3P3S23Cl,-1.3452346354196647
mp-15039,Ba2Yb(CuO2)4,-1.9209773513333317
mp-8234,BaTe3,-0.8833886312500003
mp-680259,TaTe4,-0.25982128750000016
mp-557936,Zn4Cu5(TeO6)3,-1.3551114060833338
mp-1037628,NaMg30FeO32,-2.969199922890625
mp-989595,CsRb2InF6,-2.945168218714
mp-863387,K6Al32O51,-3.266495818244381
mp-961652,ZrFeSb,-0.4368261249999996
mp-777773,LaTa2NO5,-3.2181668392922216
mp-1025276,Sm2AlNO3,-3.1332514958757147
mp-21156,TbPb3,-0.2829340083333336
mp-505137,Nb3SiTe6,-0.4810884285
mp-626813,Mo2H2O7,-1.7207970478172732
mp-771765,Li4NbCr5O12,-2.4296076006818184
mp-28088,Ca5(AlBi3)2,-0.5833323476923078
mp-1027072,Te2MoWSeS,-0.496217137109376
mp-7738,LaSeF,-3.153178626594584
mp-1036254,CaMg14BiO16,-2.77498115890625
mp-31217,Cu8O,-0.10065148791666682
mp-763306,CrH10S2(NO2)4,-1.2322811985537998
mp-626012,Te(HO)6,-1.3401930191707692
mp-698021,CaH12(IO7)2,-1.3206614219289652
mp-771328,Rb4PbO4,-1.5329786683333329
mp-864766,NaMgSO4F,-2.7008260762815617
mp-697030,Mg2H6Ru,-0.42729784185777775
mp-735602,NiH10(SeO5)2,-1.156773185255978
mp-780577,Fe5O3F7,-2.3400293178053344
mp-1009655,CaC2,0.7500725383333323
mp-3790,SrNb8O14,-2.8666768429347838
mvc-16492,Mg3(Mo3Se4)4,-0.6133061086290321
mp-1016337,SrMg6B,0.2732053554166669
mp-22894,AgI,-0.2827118325
mp-22217,CePd5,-0.5104365166666671
mp-865335,Lu2NiRu,-0.5191446562500008
mp-773259,Mn3Cr5O16,-1.88639436887
mp-1073469,MgSi2,0.20219438499999973
mp-773573,V2Sb(PO4)3,-2.5141322807936506
mp-757924,SbH5(Cl3O)2,-1.2392888539399998
mp-765390,Mn6OF11,-2.8629545716722222
mp-19120,MgCrO4,-2.21195842
mp-28323,Pd2Cl2O,-0.8060337215540002
mp-9994,Ho11Ge10,-0.8432385292857141
mp-1025442,IrI3,-0.14691709749999982
mvc-5787,Zn(CuO2)2,-0.9802253042857142
mp-571015,CuP4Se4I,-0.14679204942559565
mp-978527,SmDyTl2,-0.3567129322916669
mp-1033673,HfMg14CO16,-2.7183145153906247
mp-22541,MnNiSb,0.11646115166666722
mp-1078313,Bi2Pt,-0.2256421399999995
mp-29562,Tl2MoCl6,-1.36045332884
mp-540293,CrPO5,-2.1904558081207486
mp-996940,TiReN3,-0.7435668727613333
mp-30420,SrAu,-0.783411615
mp-765932,VF5,-2.816188652241668
mp-1072444,UPt5,-0.5419432883333334
mp-1035124,LiMg14CO16,-2.6778593946093743
mp-13010,YSn2,-0.6132504608333331
mp-1026426,Mg14BC,0.4442707116145837
mp-540900,B2PdO4,-2.2242582930952386
mp-562405,CeZn(BO2)5,-2.9112509919607836
mp-1025841,Mo2W(Se2S)2,-0.8332391525000007
mp-22936,Ca2NCl,-1.798476636409999
mp-1020031,LiCaAlN2,-1.1877707089520002
mp-850536,BaGa12O19,-2.346900912148437
mp-1099233,Mg6CrBO8,-2.530451819791667
mp-560603,Na2MgSi5O12,-3.0702931752500007
mp-561326,LuSeO3F,-2.876382824755625
mvc-2319,Ca2Cr9O13,-2.2752435673437503
mp-1096997,H6PbCBr3N,-0.6239639284666664
mp-979116,Th3Br,0.06045606250000012
mp-704097,Sr6Co4Bi2O15,-2.223777613935185
mp-28924,Ga8BIr4,-0.4279789370512821
mp-1030617,TeMoWSe3,-0.4921683176302085
mp-32325,NiPO4,-1.7943964841269846
mp-777785,LiFeF4,-2.8618160216266664
mp-1076595,La7SmTi2V6O20,-3.04387603787037
mp-1039957,LiHfMg30O31,-2.9614460170436505
mp-542429,Mg3Rh,-0.3485616166666669
mp-9225,ScSiPt,-1.1945382075000002
mp-861970,EuCuSF,-2.2979305238131253
mp-559233,SeS4N3Cl5,-0.4631006525602884
mp-1079790,TbSnPt,-1.091578425
mp-863842,Ba2ScFeAsO3,-2.486728749843749
mp-850359,Li5Fe5(CoO6)2,-1.9254606077083327
mvc-8329,ZnNi2P2O9,-1.8425086817814635
mp-452,CoAs3,-0.29865157750000026
mp-1028283,Mg14VB,0.2490693552083334
mp-720494,K4TeP4(HO2)10,-2.0536534157328448
mp-777932,LiMnF3,-3.018861953406001
mp-1039255,Mg2Cd,-0.053757769999999816
mp-9473,Ba(NiP)2,-0.7757667872380949
mp-1096862,CdHCl3,-0.31040793868000005
mp-774040,Li3Co2(PO4)3,-2.338504277214285
mp-772369,Li2Mn3WO8,-2.1628448998485714
mp-9998,MoAs,-0.22223655250000007
mp-696752,KP(HO2)2,-2.2387723606669043
mp-27124,Cu4(BiS2)5,-0.627195225032896
mp-20229,Sm3InC,1.5679137490000001
mp-29489,P4SeO7,-1.976300917893725
mp-1016271,Mg7Al,0.016238448750000245
mp-656241,MnH9C4NO6,-1.082437104567618
mp-541143,Ni3(AsO4)2,-1.4009906792307698
mp-39239,SrLaMnRuO6,-2.615002963346001
mp-13268,GdCo4B,-0.2658067936111124
mp-9379,Sr(SnAs)2,-0.55111427
mp-1060884,UCd,0.3652727475000006
mp-568779,Tb3CuSiSe7,-1.323124511679688
mp-866181,Li2NdIn,-0.32323124937500003
mp-561095,LiHo3Ge2(O4F)2,-3.32422861702375
mp-31719,Cr2P3O11,-2.5197242642522326
mp-1039915,NaMg30SiO32,-2.979621786640625
mp-763008,Mn2O3F,-2.047426408087777
mp-18168,TlZnPO4,-2.239635231870748
mp-766769,LiFePO4,-2.46702643579932
mp-686617,Nd10Si10N17ClO9,-2.2565630367014884
mp-1694,Yb2Ge,-0.6646085624999998
mp-32383,Li2NiP2O7,-2.4532718110367053
mp-1096372,TiZn2Pd,1.8694762358333328
mp-983590,Be3Fe,-0.20107386125000026
mp-5094,Co2(GeSe)3,-0.3522976538476561
mp-776657,Li2Fe3F8,-2.8227465053476934
mp-998894,YC,0.4902970299999998
mp-554317,RePCl8O,-1.3068516416295672
mp-1031577,Mg6NbVO8,-2.6271281250000005
mvc-7679,Ti3Zn2O8,-2.948373305
mp-19548,CaMn2Be3(SiO4)3,-3.0587516022342864
mp-552547,SrBiIO2,-2.1317983585
mp-561017,Cs8Tl8O,-0.3321124100735292
mp-12803,BaEr2F8,-4.440871290865456
mp-6945,SiO2,-3.2817669666666665
mp-28079,Na2Mn2S3,-1.0876691028124992
mp-853141,Li3V4O11F,-2.3903150894705285
mp-557786,CaNb2P2O11,-3.07411750187128
mp-567153,Mn3B7BrO13,-2.62786873107486
mp-1012835,SmCu(WO4)2,-2.362974803125
mp-850976,Mn6O7F5,-2.2260165341922216
mp-570594,Sm3CuSnSe7,-1.2970092606380217
mp-655099,NiH12C4(N2O3)2,-0.5149130402022224
mp-1020592,Sr4Li2Si4N8O,-1.5077420592257902
mp-675621,Li5SnP3,-0.5322933465873017
mp-1096783,Ba2VFeO6,-2.6296234115
mp-578938,La2(MoO4)3,-2.727327428235294
mp-764584,Na2FeO3,-1.7166082089583323
mp-578773,VPPbO6,-2.3915845607142883
mp-976356,NdSc3,0.04271133812499972
mp-693393,Na13Ca7S12Cl2O48F,-2.5456327262224097
mp-849707,NaV4O10,-2.3348462988333334
mp-29009,Li2MgBr4,-1.5321764857142857
mp-762785,LiVF5,-3.0253723515642865
mp-1028284,Mg14AlNi,0.02165805625000039
mp-1024040,BaMg3O4,-2.342470339375
mp-863420,Rb4H4C3O10,-1.899556938427619
mp-999292,Pd3N,1.1054730319050003
mp-1019723,CsZn4(BO3)3,-2.34013850625
mp-685942,Ti2(Mo3Se4)5,-0.5950939913569824
mp-18422,RbLiZn2O3,-1.804067942321429
mp-28672,Zr2TeBr12,-1.0703573955000003
mp-560432,DyCu(MoO4)2,-2.3499200862847207
mp-631502,CrNi2Hg,0.3846349274999996
mp-706617,Na2AlSi3HO9,-2.9629028687418755
mp-639397,Cs2MnV2(BrO3)2,-2.167363380650769
mp-765463,ErH3(SO4)3,-2.175184317528816
mp-1079474,ErSn3,-0.3390480462500003
mp-755541,Cs3YO3,-2.2114233558928578
mp-976344,Nd2ZnGa,-0.4426404800000001
mp-566991,La4Cu3MoO12,-2.7025276710000004
mp-769912,Rb2Ni2O3,-1.022356509464286
mp-9344,TiTlCuTe3,-0.4661546186111109
mp-997000,AgHgO2,-0.5245056031249997
mp-975298,RbNa3,0.05012890874999987
mp-765172,Fe3(OF)2,-2.0497345410542858
mp-1033497,CsMg6BiO8,-2.1336250115625
mp-769881,Li3CrF6,-3.124330183214
mp-1094334,SrMg2,0.06709847000000006
mp-644875,Ba2(InAs)5,-0.5471212235416664
mp-773073,Ba8Ta7O24,-3.3625165776923067
mp-10776,K2Sn(AsS3)2,-0.9641156299431825
mp-863702,Er2MgIn,-0.3026099200000005
mp-766635,VCu2HO5,-1.5066626190133343
mp-1079916,DyIn2Ni,-0.4399616529166668
mp-1022724,CaC4,0.32986274599999915
mp-556111,YSeF,-2.9302717965945826
mp-1019275,TbCuSn,-0.5673376477777777
mp-1094330,MgTi3,0.14149346999999945
mp-998711,TlGeF3,-2.3233252067140002
mp-686028,Sr6Nb2O11,-3.2262612396710524
mp-1026875,NaMg14Co,0.1098735996875002
mp-1032962,CaMg6SiO8,-2.70564042125
mp-21118,Sr(MnGe)2,-0.2944388239999995
mp-976590,HoTlRh2,-0.5619212400000002
mp-5054,Pr(CoP)2,-0.9629188252380948
mp-566637,BaV2TeO8,-2.412590675
mp-1095988,Sr2AgHg,0.84993737
mp-1074922,Mg3Si4,0.16350563928571454
mp-778029,LiMn2(BO3)2,-2.4351569761593934
mp-763952,Co3OF5,-2.1261485796888886
mp-762336,LiSb(PO3)4,-2.4571145149933864
mp-761991,Li3Fe3SiO8,-2.257747643333333
mp-1703,YbZn,-0.3305931124999997
mp-672229,Mn3ZnC,1.9997727175000009
mp-16290,ZnNi3C,-0.05494559449999984
mp-991768,Ba2YbNbO6,-3.1748744067500008
mp-1018121,TiPd2,-0.627063372222222
mp-19811,USnRu,-0.257564217777779
mp-1097401,Mg2CdPd,1.0606422987500002
mp-861940,Ca2CdSn,-0.5545837324999998
mp-764391,Li3TiCo3O8,-2.0641522281111104
mp-1069676,Na3Cl2,-1.5165593923040004
mp-1095697,LaMg2,-0.1031773875
mp-770345,Li3V(BO3)2,-2.5973697556944444
mp-561166,Na2ZrGe2O7,-2.588974370729167
mp-1068843,Sm2BiO2,-2.8824267945000015
mp-779355,Li3MnF5,-3.0139226168788884
mp-29396,Cu2PbO2,-0.9887987294999996
mp-1025149,Ti2B,-0.3946249416666679
mp-556333,K2ZnCu3P3O12F,-2.2030347061579882
mp-2231,SnS,-0.7755795070312512
mp-541712,Ce3Si6N11,-1.4562663210589988
mp-3583,U2AsN2,-1.4562680619519994
mp-530165,Li13Ti22O48,-3.2536311038152617
mp-766999,LiMnVP2(HO5)2,-2.3585135262876737
mp-27064,LiCuPO4,-2.1988936240136057
mp-34591,NbFeO4,-2.54378942625
mp-22450,Li2PbO3,-1.8011033914583343
mp-6453,K3Nd(Si2O5)3,-3.1871361288499997
mp-1075666,Mg5Si9,0.18558364642857167
mp-7593,RbLiF2,-3.031820588095
mp-18471,Sr2UO5,-3.6306075095312496
mp-1021204,NaLaMg6,0.08760841187500001
mp-17906,PrF3,-4.2688169321425
mp-780145,Li11Mn6O16,-2.11988721441697
mp-570480,TcBr4,-0.4044036197499999
mp-754625,SrTaNO2,-2.7484695144760014
mp-866152,TiBeCo2,-0.4266237279166667
mp-21878,CeCo4B,-0.3109548536111113
mp-685069,Sc2Te3,-1.2482717475000016
mp-705527,ReH(CO)4,-0.9296302746120004
mp-773941,Na5LiMn2P2(CO7)2,-2.3851220098311723
mp-755420,SrSm2O4,-3.6041463278571433
mp-762529,Li2(FeO2)5,-1.702044294852941
mp-1096906,CrN2,-0.10043723700333257
mp-1093877,Ca2CdGe,1.1605984925
mp-1012789,LiCr3P3O13,-2.529158699026786
mp-977123,NaTiO3,-2.6608484170833338
mvc-7928,Ca3Fe4(SbO4)6,-2.071283790540541
mp-905838,SmCo5,-0.06383061874999996
mp-20847,Ti5Sn3,-0.3462644810416666
mvc-1308,BaYMn4O7,-2.476543657314615
mp-31026,Ba6Zn7F26,-3.3450765960497435
mp-1099059,Mg14MnNiO16,-2.8596134228425
mp-5302,Gd2Ti2O7,-3.7439644488257575
mp-568320,Y4Sb3,-1.0273389214285715
mp-1078573,GeH4,0.2054745271039998
mp-557181,K3Na3(NO4)2,-1.4496034685787498
mp-545482,PdSeO3,-1.0430870824687504
mp-27169,KTa5O13,-3.3148169688815785
mp-997100,SrAgO2,-1.833312658125
mp-7853,NaTl3(SO3)2,-1.693380718802084
mp-20396,RbCa2Nb3O10,-3.121056203281249
mp-581276,Cu2Te2Cl2O5,-1.225826843888182
mp-1027294,Mo3W(SeS3)2,-1.1259443951302082
mp-1066262,Ti2MnSi,-0.3514406558333327
mp-1018688,ErTlZn,-0.2762644383333335
mp-1023157,Mg6MnFe,0.2290524512500003
mp-15742,Nd2CuO4,-2.9128261528571433
mp-554540,Li5ReO6,-2.3221610621527784
mp-570749,YbHg2,-0.4940912033333333
mp-555313,ScBiO3,-2.785026353750001
mvc-9739,Mg(CuO2)2,-1.4370991504761907
mp-705339,Li2V(PO3)5,-2.6622151254011386
mvc-5060,Ca2TeWO6,-2.3389666622500003
mp-559771,Pr6O11,-3.2580923727205877
mp-7469,NaCuO,-1.24177598375
mp-1013586,Ba3AsP,-0.6827810946190475
mvc-8380,ZnCo2O5,-1.0536405145312502
mp-906843,CePd3,-0.8306567725000003
mp-1096130,NaTl2In,0.87563431125
mp-23498,NbSeBr3,-0.84818956471875
mp-775679,Li2Mn3CrO8,-2.1474958623485705
mp-1016073,CrN2,-0.062143771308887125
mp-770493,Li5V2Fe5O12,-2.137893621458334
mp-1037670,YMg30SiO32,-2.9457375634765617
mvc-10706,Mg(SbO2)4,-1.8503203607692305
mp-1095984,Li2HgAs,0.6377729312500002
mp-631505,BeCuBr,0.7480594516666669
mp-562145,CeCO3F,-3.042817239017777
mp-755322,BaNa6O4,-1.6871526468181814
mp-1070135,Er2Mg2Ru,-0.2388007969999997
mp-1029457,Ba(CoN)2,-0.5169522829520006
mp-997108,RbAgO2,-1.0180824843749994
mp-864640,Ta2NbIr,-0.3799612425000003
mp-996979,BaAgO2,-1.743228851875
mp-1075651,Mg5Si9,0.2025713971428575
mp-862829,PaTe2Au,-0.4077311825000001
mp-540192,Li2MnP2O7,-2.664724427991706
mp-540812,Sr2CuF6,-3.4209623660711106
mp-767678,Li8Cr3TeO12,-2.1545689852083334
mp-676449,Na4Al3Si3NO13,-2.8270517245262496
mp-559329,KCrF4,-3.1111565464877784
mp-915,YCd,-0.36005771374999984
mp-626778,NaHO,-1.6007467166233322
mp-998568,KAgBr3,-0.8601539579999997
mp-27636,Cs2SnI6,-0.9241676649999998
mp-2013,HoTl3,-0.19539421750000008
mp-778911,Li4Mn3Fe(BO3)4,-2.4931052151894435
mp-1094325,MgTi2,0.16931883638888814
mvc-13531,MoF4,-2.723448398951999
mp-31521,CoPO4,-2.1295752205158736
mp-1095575,Y3(CuSn)4,-0.5200059752272721
mp-779739,Hf2N2O,-2.548857175952
mp-22232,TlInSe2,-0.5298090692968751
mp-2644,CoSb,-0.15884203499999927
mp-601574,VH4(CO3)2,-1.5246042132292312
mp-763540,LiNi(CO3)2,-1.6490799367500002
mp-763818,Li5MnO3F,-2.204651201590001
mp-4648,KTeF5,-2.7575258040642856
mp-1097370,Ca2MgGa,1.3484757149999995
mp-31125,Zr2Cr4Si5,-0.5467234068181829
mp-624200,Re3Se4Br,-0.4584110492968758
mp-2728,MnIr,-0.14532253500000006
mp-1028830,Te2MoWSe2,-0.3841631761979159
mp-762167,Mn3Ga4P6(H2O5)6,-2.1822719549525718
mvc-4057,SiSbO4,-2.1306969223611114
