mpid,formula,e_hull
mp-644092,Na2LiAlH6,0.003912518499996409
mp-763229,VOF,0.04802947958333448
mp-1029016,Te2MoW3(SeS2)2,0.05461029750000178
mp-1021209,NaLaMg6,0.15072832017045126
mp-15113,Na2Si3O7,0.09015439187500007
mp-1095231,Ba3(LiBi)4,0.0
mp-32927,Tb2O3,0.4995091842499999
mp-780129,Fe2OF3,0.05536483033334072
mp-1021406,KMg6B,0.443964710625
mp-695929,Cs3B6H12S4Br,0.0
mp-763166,FeOF,0.07211838666666459
mp-669436,ZrAsPd,0.0
mp-30577,CsK2,0.0036084758333334577
mp-676483,NaLiZnP2O7,0.0
mvc-11982,CaCr2O5,0.1735184651041486
mp-540388,FeP2O7,0.06542657697916797
mp-997630,ZnO,0.17250069874999951
mp-578820,Mn13Si2SbO24,0.003796938593749744
mp-778517,Mn3Sn(PO4)6,0.06370725345587491
mp-867812,LiAlNi2,0.002703743125000991
mp-1008472,CdSiP2,0.80355072
mp-1001606,LuFeC2,0.0
mp-23875,CuH4(ClO)2,0.04022022055555573
mp-556418,AlSCl3O2,0.0
mp-1210,ThCd2,0.0
mp-756632,NbO2F,0.04693133624999035
mp-556481,SrU(SeO4)2,0.0
mp-1097522,Be2NiPd,2.6684529875000007
mp-865013,EuAgAu2,0.09038728375000016
mp-975530,RbAl,0.6581729700000001
mp-7708,TlCdS2,0.16787278007812698
mp-775614,Na2MnPCO7,0.008882730625000335
mp-1071985,CeSnAu,0.049593821666666926
mp-780259,Li5LaO4,0.04965500312500204
mp-674357,SmAlF5,0.2701210069047617
mp-891955,Ca10V6O25,0.028784723414630342
mp-573340,Nb2Se17Cl12,0.0
mp-1039443,MgCd,0.0840044925000003
mp-31012,K2(NbBr3)3,0.0
mp-505815,CsLa2CuSe4,0.0
mp-1095725,InHgPb2,1.1152383650000002
mp-571015,CuP4Se4I,0.0
mp-1093771,Sr2ZnAg,1.3321714443749997
mp-1098090,CsRbMg14O15,0.4109131146370944
mp-1025881,Te2Mo2W(SeS)2,0.1036559738888867
mp-24980,TmFeO3,0.014125326333347843
mp-504678,CoSeO4,0.0
mp-1025280,Sr2Cu(OF)2,0.02413517214285488
mp-23493,Ce(IO3)4,0.0
mp-1028257,SrMg14Al,0.07252844156250005
mp-768013,Li5Fe(Ni2O5)2,0.011321614749999931
mp-1076797,La7SmMn6(FeO10)2,0.08942919894097301
mp-15999,Li3AuS2,0.0
mp-752648,Ba3(BrO)2,0.03501717071428168
mp-1018178,Ba2Zn,0.0
mp-604467,UO2,0.0
mp-975994,NaLa3,0.23876485624999955
mp-1076916,GdBiPd,0.0
mp-761369,Li13Ni15O28,0.004617751875001018
mp-775863,Zr2N2O,0.07073355833333395
mp-19977,SmIn3,0.0
mp-4564,Ba4Nb14O23,0.0
mp-554383,Na2Si2O5,0.002635040555552415
mp-865959,LiHo2Ru,0.0
mp-775763,AlBiO3,0.07809166162499538
mp-762190,LiP4WO12,0.03165709208332768
mp-754801,Li3Ti6O13,0.06871004350378129
mp-12681,LiMnTe2,0.152390835624999
mp-1094331,SrMg2,0.11118625833333318
mvc-13532,AlCoO3,0.2551371776250031
mp-17513,Ba4Tb2Cd3S10,0.0
mp-864954,MgMoN2,0.0
mp-772713,Na3SiSbCO7,0.030787349567313882
mp-1097381,Al2TcAu,2.3203345140625005
mp-861872,Ac2HgGe,0.0
mp-865221,Dy2IrPd,0.0
mvc-3765,YCoO3,0.048936107624998115
mp-775377,Li3V6O13,0.08923379511362306
mp-631369,Ba2NiF6,0.025248068888892302
mp-4626,CaCO3,0.02430096000000592
mp-555835,Gd3Sc2(GaO4)3,0.691349132625005
mp-1099624,BaSr7Ti5Mn3O24,0.015744424083328212
mp-31623,Ca2CoO3,0.18139816749999926
mp-556880,SiO2,0.14709445833333312
mp-779353,Li3Fe5OF11,0.04855219974999958
mp-24463,H3SO4F,0.0
mp-21952,Eu(In4Rh)2,0.0
mp-849772,LiTi3Nb(CuO4)3,0.08642713862501328
mp-1020721,Zn2SiO4,0.11109382904761578
mp-1021680,HfMg6V,0.1988798743750002
mp-754613,K2ErPCO7,0.020315350416673542
mp-744242,Na4TeMo6H40(NO20)2,0.5185465817364507
mp-1094197,Mg2Sn,0.1258117633333331
mp-1095283,PAuO4,0.0
mp-1099261,CsMg6GaO8,0.6077920168229181
mp-764840,V2(OF)3,0.06832313354166786
mp-568681,Mg8BPt4,0.0
mp-763236,Co6O5F7,0.08926224687499927
mp-14712,Li7PN4,0.0
mp-1027742,Te2Mo3W(SeS2)2,0.05373810333333218
mp-765005,Li2Co(SiO3)2,0.07175136863635245
mp-770897,Li4TiCo3O8,0.056011628124998936
mp-850151,LiVP3HO10,0.04092948667968432
mp-866022,CdPt3,0.025401642500000318
mp-707120,BaP2(HO4)2,0.11143922461538393
mp-7441,KP,0.0
mp-1019361,ThSbTe,0.038118899188035904
mp-756888,La2(SiO3)3,0.034703314464286095
mp-761561,LiCr(SiO3)2,0.0061221829999862365
mp-24396,MgH14SO11,0.008710220925925327
mp-774270,Li6V3P8O29,0.02314943773552081
mp-18021,Ge3Mo5C,0.0648986475555553
mp-1027480,TeMoWSeS2,0.09340854499999997
mp-1093868,YPbAu2,1.8721903825
mp-570470,CeSmI4,0.08210090222222233
mp-565880,BaSr(FeO2)4,0.4797568171428974
mp-761783,Li5Co2Cu3O10,0.058198232500000564
mp-11577,YbZn,0.23298991999999985
mp-1040210,KHfMg30O31,0.11077454402777942
mp-1034376,SrHfMg14O16,0.21437962023437684
mp-765278,Li5Cr3FeO8,0.06471613294118139
mp-1029121,Te2MoWSeS,0.060261975833333814
mp-653631,BaNa4Cu3F12,0.005879873750002318
mp-707337,K3H3Pd,0.0
mp-743637,CoH12SO10,0.010903382812557538
mp-3447,Th(CrGe)2,0.10701666199999947
mp-763624,Li2Fe(SiO3)2,0.0801144924999928
mp-10681,B2Au,0.6669399822222228
mp-1013910,LiFe2P2O9,0.058068224241068826
mp-1069057,Sr(CoSi)2,0.0
mp-652260,Rb5LiSi2NiO8,0.005457123946079889
mp-772303,Sb2(PO4)3,0.019726044044097613
mp-640533,Ba4NaMn2O9,2.397208333526635e-05
mp-766655,Li4V3P8O29,0.04947090712121671
mp-13726,Na3SrLaZnSi6O17,0.0
mp-1009132,HoBiPd,0.0
mp-20309,EuPb3,0.0
mp-12450,LiNd2OsO6,0.0
mp-1098939,Mg30SiNiO32,0.10574813933593764
mp-1037122,Mg30TiCoO32,0.049616931054687896
mp-753298,PrYO2,0.1024510697916643
mp-1078645,YCoGe2,0.0
mp-39072,Na3(CoO2)4,0.2813539853333333
mp-650928,K3Nb7O19,0.0076434258908051325
mp-1040385,KNaMg30O31,0.0865641919444462
mp-3335,Sm2Ti2O7,0.00979979090909211
mp-770361,LiV2BO5,0.002146495416658567
mp-378,ErSi,0.0
mp-774465,LiMn(SO4)2,0.012304342326384443
mvc-15503,Mg2Ni3O8,0.04045332581730676
mp-645,TbP,0.0
mp-22880,FeBr2,0.0
mp-779802,Li3MnV(PO4)3,0.07165716468746464
mp-1096701,Ga2CoIr,2.4212828329166665
mp-2968,Sr(MnSb)2,0.2046496432499989
mp-999357,NbN,0.15758684000000045
mp-29361,K2U2O7,0.0
mvc-1099,Ba2Mn3AlO8,0.2767191956696431
mp-40373,In14Ga3Pt2O8F15,0.0
mp-1093762,KNa2Pb,0.9697250138437504
mp-30830,V3Pb,0.25021534249999977
mp-972514,SmTa3,0.4791197793750008
mp-771931,V4CrCuO12,0.030826167847230582
mp-705041,Fe2P3C8N3(ClO2)4,0.5606714749274575
mp-558137,AlBPbO4,0.0
mp-28094,RbDy2Cl7,0.0
mp-571314,K2CoCl4,0.0012744198809526708
mp-556332,V7O13,0.016783381875006498
mp-6119,Na2Nd2Ti3O10,0.031198075661761138
mp-695278,Ba3La9Mg7Nb5O36,0.10037962516666177
mp-862836,PmAlAu2,0.0
mp-651409,Hf(TeCl6)2,0.12730077805555418
mp-862884,CaPmPd2,0.0
mp-554461,K(OsO3)2,0.0
mp-867364,LiTmPd2,0.0
mp-765796,Li3Mn3CoO8,0.06949734638194904
mp-32447,V4As2O13,0.0
mp-560657,RbLa9(IrO6)4,0.0
mvc-9464,Ba2Sn2F11,0.14201375036110964
mp-770050,CdCoO3,0.036635088500000634
mp-648390,CoSb(CO)3,0.3624652141666669
mp-771476,Na3MnAsCO7,0.0
mp-558307,PW5O17,0.0003701318476494464
mp-1035237,Mg14CuSiO16,0.21138729460937533
mp-10670,Ca3(AlGe)2,0.0
mp-23569,AsSe6IF6,0.0
mp-767908,LiCo2CuO6,0.06550617518750368
mvc-1094,BaYCu4O7,0.1456435426922944
mp-35417,Li3TaO4,0.0645909781249987
mp-10055,Co2B4Mo,0.015467162857141226
mp-21388,U(CuGe)2,0.00477891280000442
mp-20621,NbInS2,0.02236908000000337
mp-30720,Mn2Hg5,0.23380700357142856
mp-642646,BaP2(HO)4,0.0
mp-1032468,RbMg6MnO8,0.3811534863541671
mp-1882,CaCu5,0.0
mp-672256,Y5Ga3,0.0
mp-866315,Al(Ni3B2)4,0.0
mp-730190,H4NF,0.03177313833334594
mp-1100931,V2Bi4O11,0.07170464867644544
mp-1076079,Sr5Ca3MnFe7O24,0.026194528583324942
mp-971909,ZnPd3,0.01550602249999944
mp-32543,H2WO4,0.04338008357142886
mp-504531,CuH20S2(NO7)2,0.009735326455051485
mp-775684,Li4Cr3Sn3(TeO8)2,0.08148367854910354
mp-766972,LiMn2O2F3,0.029430931562500536
mp-31086,NaP5,0.01053557500661384
mp-778259,PrHfO4,0.06068068552083261
mp-756867,LiCuBO3,0.09980574763888406
mp-27214,CsSnBr3,0.0
mp-7285,HfNi3,0.0020662647499998248
mvc-15000,FeO2,0.2092250972916725
mp-561304,KAg3As2S5,0.0
mp-1096679,Mg2InGa,1.4335675846875002
mvc-5763,MnZnAsO5,0.015162232473961978
mp-972884,Sc2AlCu,0.017774299999999243
mp-998153,TlGeBr3,0.03141747749999935
mp-4384,Nb2CS2,0.017143831791671005
mp-865789,YbInAg2,0.0
mp-761353,P4WO13,0.05266081499999853
mp-770736,Na4Cr2As(CO4)4,0.08372897120370126
mp-1080355,CeSe2,0.5375502925000006
mp-561321,AsSeS2N2ClF6,0.06462153004250304
mvc-11109,Mn2Nb2ZnO9,0.1284117132142928
mp-4904,Pr(SiRu)2,0.0
mp-769646,Li2TiCo2O5,0.04629312749999581
mp-921,YRh2,0.0
mp-1023937,WS2,0.0016469883333343205
mp-849258,Li3Mn4(BO3)4,0.04415199329708129
mp-989605,Cs2RbInF6,0.0
mp-1063581,H3S,0.7835571978450004
mp-585395,Li4Co(PO4)2,0.0013098824167281364
mp-557146,TiAs2O7,0.016101705999995275
mp-673633,In2S3,0.02554282674999886
mp-558224,Dy2(TeO3)3,0.0
mp-28795,LaSi2Ru,0.0
mp-685945,Er14Ti10O41,0.17285608038461395
mp-768921,Li8B2O7,0.06675149808823377
mp-23220,YbCl2,0.009572099166666348
mp-2120,HoAg2,0.0
mp-707923,HOs6C18S2O19,0.20294434372282666
mp-767904,Li9Mn14O32,0.01432582236358382
mp-1031027,LiMg6CrO8,0.04409153624999984
mp-1035953,CsYMg14O16,0.3046931482812241
mp-1040232,RbLiMg30O31,0.11121601537698478
mp-758780,LiBiP2O7,0.05588742916666867
mp-865213,Ba8Bi4H2O,0.0
mvc-11561,MnO2,0.014288353750000482
mp-19438,LiMnO4,0.14269887204860954
mp-643614,Nd(MnSn)6,0.030341627564102858
mp-763718,Li2Mn(SiO3)2,0.07868345439393121
mp-761780,LiCoPO4,0.09620268875000182
mp-851072,Li7Fe5OF15,0.09803502267856956
mp-849572,Li2Fe3OF6,0.07123628666666626
mp-1096138,LaYAl2,2.724123156875
mp-853139,Li2V(PO4)2,0.07778425807691924
mp-1252,ZrBe2,0.03367687066666303
mp-1040266,KMg30CrO32,0.042942852968753435
mp-755459,Rb2O,0.018174219999997014
mp-510441,YInPt2,0.0
mp-20511,In(Mo3Se4)2,0.054489819833334785
mp-23755,BaH3C3O7,0.048694849910711824
mp-997589,La8Al7InO24,0.05955792962499906
mp-765325,Li2V2OF6,0.058852516515149673
mp-18743,CaMnP2O7,0.0
mp-566266,Nd2Mo(SeO5)2,0.0
mp-1096700,TaBeCo2,3.4138620745
mp-764237,LiVOF3,0.08853591295635876
mp-687229,Li2Mo(PO3)8,0.049015633690480336
mp-707734,AsHPb4(ClO)4,0.0
mp-20357,Ce2InPt2,0.0
mp-4324,Tm2CdS4,0.0
mp-705898,Ca2VFe4BiO12,0.07355330212500011
mp-1022817,YMg6V,0.19860377625000056
mp-863878,VF4,0.04136017499999767
mp-34439,Tb10Ti6O27,0.0987654343604607
mp-1771,NO2,0.0004964702777767727
mp-777315,Li2Mn3(BO3)3,0.07000235151959089
mp-625801,Sr(H8O5)2,0.0
mp-1018661,CePbAu,0.03696961444444291
mvc-8404,CaGe2WO6,0.09944550935000153
mp-2568,YSi2,0.036868876666666495
mp-638685,CsEuBr3,0.0
mp-560715,Sn5(PO5)2,0.0
mp-761360,MnCd9O10,0.0077223975000002545
mp-1076177,Sr6Ca2Mn3(FeO4)5,0.040010663541684366
mp-1120,Mo3Ir,0.08135289375000099
mp-777512,Mn3(O2F)2,0.06378588999999746
mvc-5694,Zn(MoO2)2,0.0
mp-1029336,KZnN,0.1851114396581197
mp-28433,RbClO4,0.0
mp-980190,LiYb3,0.08650462499999989
mp-638137,CSeN,0.4484519917587511
mp-555110,AsH5C2(OF3)2,0.17651036171875045
mp-1003483,CaMn4O8,0.02741220379807708
mp-17913,Tb2SiSeO4,0.0
mp-766903,Li2MnF6,0.03603341925925907
mp-21012,Si3Rh5,0.0
mp-1010161,DyAs,0.4796322200000001
mp-555704,ReO2F3,0.0
mp-744434,YNiH3SO7,0.0
mp-772920,Li8Ti2O7,0.08880089382352985
mp-767216,LiMn(PO4)2,0.08860376906250256
mp-573604,GdMg2Ag,0.0951453150000008
mp-559832,Hg3(SBr)2,0.001095905714286527
mp-676724,Ca(Al3Te5)2,0.21097233500000007
mp-773674,Li4Ti3V3(FeO8)2,0.03534830452427862
mp-989576,YWN3,0.04592738149999498
mp-570118,YbTlSe2,0.11175562250000004
mp-19601,Ni2Te3O8,0.0
mvc-9164,V3ZnO7,0.05673388113635802
mp-648411,BaCrO3,0.06818803658332939
mp-865227,TmMgCd2,0.0
mp-1008733,Ge,0.3192192150000004
mp-29783,B5H9,0.019660927418829743
mp-769262,K5YO4,0.010741739749999368
mp-504348,Li3Cu(PO4)2,0.0531036998772354
mp-779156,CdSeO4,0.001229204583333754
mp-974000,Lu2Fe17C3,0.00252642439394002
mp-698623,K4W11O35,0.8136839401333349
mp-38090,Fe2CuO4,0.08805363357142593
mp-705127,Mo2P3Pb2BrO15,0.14653535460597136
mp-560082,Ho2Ge2O7,0.0
mp-3852,Tb3(CuGe)4,0.0
mp-1094961,Mg3Al,0.06170798586538464
mp-571428,MgNi3B2,0.0
mp-1096664,Sr2ZnPb,1.6040651405000002
mp-1339,NbIr3,0.0
mp-675237,Na3GdI6,0.0
mp-680345,Tl2Br3,0.012059449437500369
mp-1026834,KMg14Sb,0.1886258209375
mp-28987,NaPt2Se3,0.0
mp-673255,Cu9Se8,0.0006634976470585308
mp-771478,Mn3Fe2P6WO24,0.07998334524564576
mp-28623,Li4Ge5O12,0.0
mp-1095586,LiGaH4,0.0
mvc-12954,Ca(MnS2)2,0.18442660428571234
mp-866917,CaSnS3,0.2877140217500003
mp-704546,RbNaCr2O7,0.0017705487499917183
mp-610917,O2,0.02377676374999993
mp-28962,Ti4Bi2O11,0.006088243455836917
mp-1078198,Ba2CoAg2(SeO)2,0.12043680722222305
mp-540714,NaH8SNO6,0.0057709099264693356
mp-17599,CaCu3(GeO3)4,0.0999739152500112
mp-762392,Li2Cr2Si2O7,0.09714771750000484
mp-864910,MgZrRh2,0.0
mp-676799,Ag8GeTe6,0.033856739333333774
mp-540554,NaH5SO4,0.027545051221594896
mp-568928,Rb2FeI4,0.0028725214285714173
mp-780038,Mn2O3F,0.07769329937499414
mp-12594,TiIr,0.07449920999999904
mp-722330,Li3La2H6(N3O10)3,0.0
mp-20883,Fe3Sn,0.039705532083332606
mp-9400,CeAlSi2,0.012995527499999326
mp-765314,LiMn3(O2F)2,0.07926654143750245
mp-975814,Mo3H,0.8628368053450011
mp-11307,MgCd,0.0
mp-562854,CsNb2BiO7,0.0
mp-972591,Sm(Mg4Al3)4,0.026260843660476763
mp-754663,Na2Be2O3,0.035383957142862243
mp-25790,V6PbO11,0.0315343586111112
mp-555611,Cs3KRe6C6(S4N3)2,0.0037618129589684908
mp-510367,Fe2P2O7,0.0
mp-1099328,CeMg6Ni,0.19325666718750026
mvc-8698,ZnNiBiP2O9,0.14345221848214162
mp-650817,K(MoO2)4,0.02204425519230391
mvc-11621,Ca2NiWO6,0.0
mp-761482,Li2FePO5,0.08636886902777262
mp-542289,HgNO3,0.0
mp-1036049,YMg14NiO16,0.12141773515624975
mp-555915,S,0.02077830774305589
mp-1019568,CaAl2SiO6,0.0331731962083337
mp-3660,LiB3O5,0.0072952078703689685
mp-1026661,NaMg14Mo,0.1436343409375005
mp-984718,BAs,0.09032510000000027
mp-864915,HfBr3,0.0
mp-768155,Na3TlPCO7,0.03601927708332564
mp-863698,Pm2MgAl,0.0
mp-29422,HfCl4,0.0
mp-663,NdGe,0.0
mp-11524,TlNi,0.23271884499999995
mp-8622,Rb2PtSe2,0.0
mp-28629,Ta5B6,0.0
mp-771260,Y2Hf2O7,0.07584651227272587
mp-12657,HfAl2,0.0
mp-1020,TaRh3,0.0
mp-616425,MnC6S2NO5F6,0.4806651561621749
mp-18767,LiMnO2,0.003971560000006313
mp-571502,Ga(BiBr)4,0.0076536444907406844
mp-7176,RbLaSe2,0.0
mp-1025921,Te4Mo(WS)2,0.08412190138888853
mp-18875,MgWO4,0.0
mp-770725,RbLi2Mn2(BO3)3,0.0846969010924532
mp-637,YB4,0.0
mp-565250,CeTl5Ni2(NO2)12,0.16152657947386473
mp-557962,SrLiBS3,0.0011707643055576256
mp-979043,Tm2CoCu,0.0
mp-673800,U11S20,4.2454185051612825
mp-14765,Ba(Ni5P3)2,0.00654287078431981
mp-8347,BaMnS2,0.02789279031250036
mp-29685,RbAg5Se3,0.002523250555553247
mp-22906,CsBr,0.04037617499999957
mp-1078348,CeGa3Pd,0.0
mp-754198,Ba(LaI4)2,0.07809694193181782
mp-853158,Li2CoOF3,0.10275748339285773
mp-864839,Zn2PdRh,0.0
mp-14131,K2Pd(NO2)4,0.017266452846132374
mp-705468,Li3Mn3(PO4)4,0.026564149711541408
mp-762264,Li2CoSiO4,0.08045785187499366
mp-1040209,KMg30GaO32,0.0502702704785154
mp-775568,Na3Ni2P2(CO7)2,0.04041449172553602
mp-764014,V3OF11,0.04041897583332688
mp-650473,Na3Li3Cr2F12,0.0
mp-555933,Na2P2PbO7,0.0
mp-20539,ScIn3,0.0
mp-558465,LaAg(PO3)4,0.0
mp-555462,Al(HO)3,0.037917768214284386
mp-770563,Mn3(PO4)2,0.012300716730763384
mp-17161,K6CdO4,0.0
mp-570712,SnH16C4(NCl3)2,0.058731909827585575
mp-1017377,Mg6SiB,0.2595204845000003
mp-1076858,Sr7CaFe7CoO24,0.02034024824999925
mp-766807,Li4Mn3O6F,0.04116384357142966
mp-19607,K(MoO3)3,0.03999575524725252
mp-705006,LiV(PO4)2,0.0328671346527738
mp-556708,KUP3O11,0.0015200251562781375
mp-561353,NaZr2MnF11,0.0
mp-866163,YInRh2,0.0
mp-966802,Cs2Li3(BO2)5,0.006488259041669942
mp-607960,Cd27Pd8,0.20506000034920646
mp-557979,MnTl2As2S5,0.029037106000001426
mp-978291,Mg3Pa,0.3586054175000002
mp-1016842,TiHgO3,0.23469707799999906
mp-864918,NpN2,0.13884370666666612
mp-631468,SrScBe,1.3696130939999995
mp-864908,MgTiIr2,0.0
mp-28670,Ba2Bi2O5,0.0
mp-974330,SBr3,0.4486686468750001
mp-27344,Be(BH4)2,0.0
mp-20601,NdPb3,0.0
mp-780902,Mn6O5F7,0.06916411534723466
mp-1140,NdCu5,0.0
mp-767702,Li4Ti3Ni2Sn3O16,0.08074311571428172
mp-567153,Mn3B7BrO13,0.008821042916666855
mp-864799,HoLuMg2,0.002261714999999498
mp-1078669,NpTe3,0.24834840124999946
mp-1080460,Mo(BrO)2,0.035986785999998716
mp-866304,Ba2GdB2ClO6,0.0
mvc-9170,CaVBiO5,0.009362732500010296
mp-1094292,Sr5Mg,0.06690923979166663
mp-782717,Ta2CrNO5,0.06475286944444925
mvc-15838,ZnSnF5,0.13112856214286506
mp-1027627,TeMo2SeS2,0.054148274166664116
mp-761542,LiMnPO4,0.055758444047619087
mvc-5825,VZn2IrO6,0.16551429537499995
mp-1019522,Ba2B10O17,0.0019804362500064343
mp-4644,Si2N2O,0.1888157134999986
mp-19558,KFePO4F,0.0
mp-1023014,KMg6Mn,0.5045743225000003
mp-776874,Li2V3(FeO6)2,0.02840387408991063
mvc-5007,ZnSi2SnO6,0.08985481441666465
mp-27897,Ba(NO2)2,0.03106388401371785
mp-16744,Y(Al5Fe)2,0.0
mp-25028,TbMn2O5,0.0
mp-1061865,TeN2,1.5068443550800064
mp-1039332,Ca2Mg,0.10315974861111132
mp-757788,LiNb(PO3)4,0.114953974355811
mp-7691,YB4Mo,0.0
mp-569050,NaW6NCl18,0.0
mp-1096570,ScAl2Tc,3.1402191368750003
mp-565725,ZrV2O7,0.0
mp-768970,Li2BiO3,0.07955633791664685
mp-642284,CsVSO6,0.0
mvc-11622,MgV2O4,0.0
mp-567685,Er4InIr,0.0
mp-763241,Li3Cr2P2(CO7)2,0.047638109883009434
mp-1035183,NaLaMg14O16,0.1261038335937501
mp-30630,EuTl2,0.0
mp-570829,VINCl3,0.14812520541666618
mp-25070,Mo(RhO3)2,0.0
mp-30459,ScNiBi,0.0
mp-754368,NaSbO2,0.000401967999998476
mp-1023268,Mg6AlBi,0.08063063230769217
mp-16981,Sm5Si3O13,0.0364117721651791
mp-574029,KC4N3,0.2580734409374994
mp-672302,Ga2Se3,0.4349467730000001
mp-1063566,MgSc2Ru,0.0
mp-11953,RbHg11,0.0
mp-772060,Li3NbFe3O8,0.08951734233332953
mp-1094674,Mg2Ga,0.049968128055556615
mp-1034112,Mg14TiCO16,0.29127844562500105
mp-279,LiIr,0.0
mp-850516,Ca2SiB5H5O14,0.002939852993826264
mp-5166,Ca(AsPd)2,0.0
mp-29688,Ge3Cl8,0.0
mp-567832,TiTe,0.09394026499999963
mp-756096,Hf2N2O,0.07603138749999516
mp-38725,NaBH4,0.0001712658333339334
mp-765093,LiSb(PO3)4,0.08422295805553938
mvc-9843,HoMgTi2O6,0.057669649749998435
mp-18844,CaMn2O4,0.00014730535714591042
mp-261,Ba3Al5,0.0037182560714299493
mp-625,Mg3Ru2,0.0
mp-715463,MoO3,0.03885495406250072
mp-559631,Bi6Rh12O29,0.02510502351063959
mvc-7256,Mn(SiO3)2,0.20942768986111204
mp-1013546,Ca3Sb2,0.3791800872941158
mvc-8758,ReBiO5,0.06042791160714689
mp-1558,SrPd2,0.0
mp-770135,Li2MnV(PO4)3,0.029977305263102494
mp-561926,NaNiIO6,0.0
mp-999448,NaYSe2,0.0
mp-999491,NaCeSe2,0.0
mp-777323,Li3Fe2(CoO4)2,0.09349094750000386
mp-676049,KBF4,0.07412939249999972
mp-571440,K2CuBr3,0.0
mp-674310,Cr4Cu3Se8,0.032838071999998775
mp-1077840,Mn(BiTe2)2,0.00946558785714302
mp-555524,Na4MgC6(SN)6,0.029996088925122063
mvc-14378,Mg(FeO2)2,0.22186162892858616
mp-690012,CrPO4,0.24130112000000106
mp-849465,Mn6OF11,0.02439604395833861
mp-1013922,LiCr2P2O9,0.02242530821427113
mp-30304,Bi3SbO7,0.0
mp-770927,Sm3TaO7,0.0018972059090760496
mp-1077556,TbSnGe,0.0034719044444440073
mp-1097905,Li3Mn4O8,0.1157678892708347
mp-13775,Gd2Si2O7,0.0
mp-3465,LaB2Rh3,0.0
mp-611393,BaLuFeCuO5,0.013075020569447204
mp-552738,TmBi2IO4,0.0
mp-582813,K10In5Sb9,0.0
mp-973391,LiSiB6,0.0
mp-865928,Ti2TcPt,0.0
mp-680530,BiPtPb3,0.0
mp-849060,VS2,0.018995090000003326
mp-36248,H4BrN,0.011541814166665887
mp-1097214,Tl2InBi,1.0292176370833332
mp-532085,Li2IrO3,0.0
mp-765679,Na5(NiO2)6,0.006708183478260743
mp-765057,Li5FeNi3O8,0.0674651057352964
mp-561034,Ag9Ge2IO8,0.0119332228124982
mp-752615,Li4(CuO2)3,0.029049335769230744
mp-560238,K2CuF4,0.0035187710714286173
mvc-15104,Ni(PO3)4,0.10509645374999987
mp-1080338,CeSe2,0.5509389837500009
mp-1096295,VCr2Mo,4.177829830000001
mp-707307,Nd2P3(HO2)5,0.013832923914238291
mp-435,ThSn3,0.0
mp-767553,Li7Sb2S,0.08882072716666611
mp-1008624,YBiPd,0.0
mp-743901,Ca2Mn7Si10H12O35,0.014083906628787448
mp-1039854,Mg30NbSiO32,0.13101334257606734
mp-1028237,NaMg14Al,0.03689227459134648
mp-973316,NaLi3,0.04590464750000023
mp-14429,CsK4GaO4,0.0
mp-1301,Yb2S3,0.5187385930000001
mp-775217,CoSb3(PO4)6,0.02214126897060353
mp-566833,LiV(IO4)2,0.001013156979166041
mp-583070,Re2Te5,0.0
mp-5402,CaTl2O4,0.00936029678570982
mp-1045,Nd2O3,0.0
mp-13758,Nd4Re2O11,0.0
mp-20119,PtO2,0.7875174433333338
mp-17035,K3Sc(PO4)2,0.0
mp-605347,HgTe(H2O3)2,0.05574191392361083
mp-675048,Sr3Nd4O9,0.2645434237499984
mp-769049,BaLaCl5,0.08306166928571647
mp-12901,Tb6FeSb2,0.020468209475308363
mp-973933,NiN,0.3071993217066682
mp-18464,Rb4GeO4,0.0
mp-775300,Na3CoO3,0.034213517499996016
mp-556009,MgTlAs(H6O5)2,0.0
mp-29589,Ta3(Se4Br3)2,0.0
mp-22367,PdPbO2,0.0
mp-771730,Li4MgNi3O8,0.017033680937494466
mp-762182,Li3Fe2(CO3)4,0.06030956690476419
mp-766153,LiNiBO3,0.017403148750000597
mp-28714,Dy(AlCl4)3,0.0
mp-542476,Dy2MoO6,0.0
mvc-8034,V3Zn2O8,0.024042896538456482
mp-6219,K3Co(CN)6,0.0705205123046877
mp-565195,SrCrSn(PO4)3,0.0
mp-15521,Ba2LiSi3,0.0
mp-863000,SnH6(NF2)2,0.0
mp-704209,Mn5(P2O7)4,0.04553066323169208
mp-1005761,SmGd3,0.018367823125000626
mp-771324,Na3CaPCO7,0.029713283846157342
mp-570254,ThBC,0.0
mp-504650,La3CuSiS7,0.0
mvc-3264,MgMnSiO5,0.0892743480729159
mp-614760,Cs3MnF7,0.003687572727272936
mp-24199,LiHF2,0.0
mp-772363,FeCo3(PO4)4,0.047606931562476085
mp-780004,Fe5O3F7,0.17335253833334008
mp-25622,VO2,0.255177831666666
mp-754796,NaTmO2,0.0018568181249998261
mp-761606,LiMnPO5,0.07243217018228876
mp-27132,Zr2P2O9,0.0007128857692304535
mvc-5047,Zn2SnWO6,0.15843192050000174
mp-2398,ScSn2,0.0
mp-626120,V3H5O8,0.008017164687500689
mp-998233,InGeCl3,0.009650159000003544
mp-685797,Li6Ti9O20,0.01593209847619903
mvc-664,YRe(WO4)2,0.2862137078472209
mp-773996,Li2CrO4,0.09912707226190333
mp-1079265,NiPRh,0.06352789222222466
mp-764136,Mn3(OF2)2,0.04990112916666778
mp-1033691,Mg14BSbO16,0.3457165286458341
mp-758855,LiZnBO3,0.02406607520832971
mp-510127,V6O11,0.01730972897059324
mp-864769,LiYb2Tl,0.0
