mpid,formula,gap pbe
mp-995182,NdB4,0.0
mp-2662,MnP,0.0
mp-695936,GeH10(N2F3)2,4.8966
mp-697799,LiNiP2O7,0.0262
mp-1039269,Ce2Mg,0.0
mp-31051,CeSi4Ni9,0.0
mvc-8274,MgMnNiP2O9,0.026899999999999924
mp-32065,MoP2O7,1.5438
mp-695383,K2HS2NO6,5.2708
mp-769045,HoGaO3,2.8722
mp-782065,LiTePO5,3.5236
mp-542914,K2Co3H6S3O16,2.857
mp-1094852,CaMg,0.0
mp-570184,ThPd3,0.0
mp-567037,ZrMnTlF7,4.4497
mp-861478,Li4Mn3Nb(PO4)4,0.3258000000000001
mp-774411,Li2VO2,1.9118000000000004
mp-979963,Yb3Ti,0.0
mp-989515,LaMoN3,0.0
mp-743902,SrLa4TiCr4O15,1.6639999999999997
mp-25541,MnTl2H2OF5,1.3197
mp-250,Mg2Ge,0.0
mp-1016551,BaMg6W,0.0
mp-863660,Pm2CoIr,0.0
mp-565489,Cr8O21,1.6002
mp-23617,Mg3B7ClO13,6.0063
mp-541798,MnH4S2O9,4.796
mp-983327,KH4O2F,5.1821
mp-861228,Li3CuS2,2.7548000000000004
mp-1098691,NaMg30MnO32,1.3471000000000002
mp-762190,LiP4WO12,4.0667
mp-850953,Mn12O5F19,0.0
mp-3103,Nb4AlC3,0.0
mp-777091,Li2MnVP2(HO5)2,0.5777999999999999
mp-30877,SrTl2,0.0
mp-972439,Zn3(PO4)2,2.9952000000000005
mp-31213,Sr4Ti3O10,1.7813000000000003
mp-980110,Th(NiSn)2,0.0
mp-2589,MgO2,3.734
mp-10337,BaYAgTe3,0.9996999999999994
mp-1076131,La7SmV8O24,0.0
mp-504742,Pr8Ga3Co,0.00620000000000065
mp-766737,LiVF4,2.06
mp-772706,NaLi2FePCO7,3.951
mp-1098598,Mg30BiCO32,0.0
mp-11690,Tc2P3,0.0
mp-754445,Li2Ti(BO3)2,2.7928
mp-1018737,KMgP,1.6589
mp-1079848,GaFe2AgTe4,0.0
mp-1025442,IrI3,1.2786999999999995
mp-1027002,Te2MoW3(SeS2)2,0.0
mp-2605,CaO,3.8176
mp-1031682,Mg6VSiO8,0.0
mp-654812,CdCO3,0.0
mp-1022078,Mg6NbCu,0.0
mp-9341,GdAgGe,0.0
mp-775734,Li5V6(CuO4)6,0.0
mp-975599,Pr3Er,0.0
mp-776057,TiCr2Ni3(PO4)6,0.0
mp-1029288,Mg2MnN3,0.03830000000000045
mp-752879,Li3Ti4O8,0.0
mp-1099258,HfMg3O4,0.0
mp-763942,Li4Co3OF8,1.9489000000000003
mp-18291,BaSbTe3,0.3742999999999999
mp-1028154,Mg14MnSn,0.0
mp-1096365,Zn2CoCu,0.0
mp-645555,KUVO6,1.9565
mp-17794,HoGe2Ir,0.0
mp-772455,NbNi5(PO4)6,0.0
mp-567065,Fe2(Se2O5)3,2.6028
mp-1005755,SmGe2Pt,0.0
mp-766236,GdErO3,3.234
mp-770515,Li4Co2C4SO16,0.041000000000000036
mp-25701,Mn2GeO4,1.4776000000000002
mp-779491,BaP4O11,5.0699
mp-582034,SiC,1.6221999999999994
mp-532405,MgAl6O10,2.1598
mp-31709,Li6Cr9(PO4)8,2.5704
mp-1019793,K3La(PO4)2,4.484
mvc-10468,ZnCu2(WO4)2,1.1993999999999998
mp-37014,GdPaO4,2.3659
mp-1026988,TeMoWSeS2,0.0
mp-14795,K6CoSe4,0.4993000000000001
mvc-1181,Ba2W3O8,0.0
mvc-11555,ZnCrF6,1.5468000000000002
mvc-5168,Ca2AlFeO5,0.9306
mp-22339,ThCoSn,0.0
mp-657338,MgSiO3,4.3843
mp-27312,Nb2SeF14,4.8422
mp-1080570,CsNiBr3,0.8212
mp-998787,CaTlCl3,4.2088
mp-763265,Ni(PO3)3,0.04720000000000002
mp-763074,FeOF,0.0
mp-1096567,LiPRh2,0.04499999999999993
mp-1026696,Mg14CrSi,0.0
mp-29178,TePbF6,4.6008
mp-557845,Na2TiS2O,2.4723
mp-1028320,LiMg14V,0.0
mp-25728,Li2PWO4F,2.1905
mp-605196,CsCu3As8H24C8(IO2)4,2.5001
mp-769036,Li8Nb2S9,1.085
mp-850965,Li2Mn3(BO3)3,0.0
mp-745119,FePH4NO4F,2.3960000000000004
mvc-16796,AlV2O4,0.0
mp-18718,Ca(NiO2)4,0.5135999999999998
mp-1099821,K2Na2Mo(WO4)3,0.0
mp-1096440,Tl2CdBi,0.0
mp-715811,Fe3O4,0.2908000000000004
mp-669375,Gd3B2(O2F)3,2.8448999999999995
mp-978549,SmLuZn2,0.0
mp-769643,Y(Bi3O5)4,0.0
mp-705002,Li3V4P9O32,1.3475
mp-28512,Ba(ClO3)2,5.268700000000001
mp-1094291,ZrSn,0.0
mp-1027847,Mg14GaFe,0.0
mp-765654,Na2Li4Mn2C4SO16,3.8861
mp-39020,LiTa3N4,0.0
mp-999393,NbCr3,0.0
mp-1079801,NbNi3(HC)2,0.0
mp-25702,Mn2GeO4,0.6896000000000004
mp-555050,BaNb2O6,2.9041
mp-546321,Ba2NdBiO6,1.6734
mp-542637,K2B2Se7,1.6237
mp-775510,Mn3SbO8,0.0
mvc-14482,Ti2ZnO5,3.1746000000000003
mp-760323,Ce5O9,0.0
mp-569352,NdTl3,0.0
mp-862685,LiAc2Ir,0.0
mp-1058198,YIn,0.0
mp-29476,Cu3SbSe3,0.4860999999999995
mp-567949,Hg3AsSe4Br,1.3029000000000002
mp-3668,CdGeP2,0.6444999999999999
mp-1035605,KMg14CO16,0.0
mp-18704,CsLiBeF4,6.8736
mp-569082,Sm(Sb3Os)4,0.0
mp-6183,Ba2PrRuO6,0.3327
mp-647285,NaMg2V3O10,2.8158
mp-773294,Mn4CrO8,0.0
mp-698566,La7Mn8O24,0.03750000000000053
mvc-4003,Mg2W2O5,1.2015999999999996
mp-1027931,Te6Mo3WS2,0.0
mp-24280,GaH36C12S6(IO2)3,3.0307
mp-13151,BN,4.7783
mp-761329,LiMn(SiO3)2,1.4972
mp-9899,BaAgP,0.1248999999999998
mp-1040243,KMg30WO32,3.208500000000001
mp-980937,Tb2Co12P7,0.0
mp-1076203,La5Sm3Cr6(FeO10)2,0.2785000000000002
mp-24381,H5ClO2,5.2183
mp-555940,Dy2Te5O13,2.9867
mp-764225,LiCo5O5F,0.0
mvc-8028,Zn2Cr3O8,0.6479000000000001
mp-763764,LiMnPH2O5,3.5173
mp-1023362,BaMg6Al,0.0
mp-777708,Mn12O7F17,0.12339999999999995
mp-624909,LaNb2CuBrO7,0.0
mp-1079033,Sm(NiAs)2,0.0
mvc-12077,VO2,0.6766000000000001
mp-781686,Co3(OF2)2,0.3735999999999999
mp-492,TiN,0.0
mp-5794,Zn(GaO2)2,2.3105
mp-542729,Dy3Ni13B2,0.0
mp-773007,LiCu5(PO4)2,0.2656000000000001
mp-776975,NbO2,0.0
mp-39689,CaLaMn2O6,0.07830000000000048
mp-1099704,La7SmMn7FeO20,0.001300000000000523
mp-862851,PaI3,0.0
mp-542702,FeH9C3N7O2,3.2024
mp-23215,ThCl4,3.6672
mp-567586,Nd17Au36,0.0
mp-504340,LiSb(PO3)4,4.1843
mp-567056,Er2WO6,3.202500000000001
mp-12846,YbGaGe,0.0
mp-978975,TbYTl2,0.0
mp-917532,RbFeSe2,0.0
mp-698358,NiH10C4(SN4)2,1.9155
mp-1029782,Ca3W3N5,0.0
mp-1026804,NaCeMg14,0.0
mp-6330,RbUN3O11,2.3987
mp-1095915,NaAg2Pb,0.05440000000000023
mp-31457,ZrSbRu,0.0
mp-1039906,SrMg30SiO32,1.9162
mp-680094,CdI2,2.3354
mp-773751,Fe3(OF2)2,1.2595
mp-16472,YbTlS2,0.0
mp-865731,Li2HgPd,0.0
mp-906096,Ce2O3,0.0
mp-560739,K3Li3TeO6,2.6948
mp-756452,SmDyO3,4.5279
mp-850775,Li7Mn8(BO3)8,0.2685
mp-1093587,La2HgAu,0.0
mp-562155,Ba6(NiO3)5,1.2614
mp-775891,Mn3Fe3(SbO8)2,0.0
mp-6560,KSO2F,3.9815
mvc-12278,CaV4(CuO7)2,0.5805
mp-624234,TePb2O5,2.1305
mp-1096558,BeCo2B,0.3542000000000001
mp-867744,LiTi3O4,0.0
mp-675564,La2Th8O19,2.9637
mp-24066,SrHClO,4.9798
mp-32404,Ta2VO6,0.8960999999999997
mp-1098547,SrHfMg30O32,0.0
mp-9935,GeSb,0.0
mp-21481,Pr3Pb,0.020299999999999763
mp-1029699,Cs2CN2,2.2801
mp-10502,BaCe2MnS5,0.0
mp-561183,KCrF6,1.3980000000000001
mp-864907,MgZrPd2,0.0
mp-1094724,Mg3Sb,0.0
mp-643451,BaMg2H8Ru,1.9107
mp-18629,NaTmGeO4,3.6137
mp-32029,Li3Mn3(PO4)4,0.8612999999999998
mp-1079383,Ce2InCu2,0.0
mp-28406,SCl2O,3.6424
mp-6944,LiTiO2,0.0
mp-1037072,SrYMg30O32,0.4515000000000011
mp-637600,Gd6CoBr10,0.017500000000000068
mp-8196,AgNO3,1.7518
mp-569012,Cs(AsRh)2,0.0
mp-764387,MnOF,0.0
mp-767294,Li6VCoP2(CO7)2,0.8690000000000002
mp-774425,FeSb3(PO4)6,1.8466
mp-558118,BeF2,8.0867
mp-541780,CoH2SeO4,2.7071
mp-1033832,Mg14NbBiO16,0.0
mp-570219,InBr3,2.489
mp-777717,Li4MnF7,1.9009
mp-558015,K2Cr2O7,2.7075
mp-752983,CeZr7O16,2.264
mp-1100700,Li9Mn2Co5O16,0.6798000000000002
mp-25778,K2NiH12(SO7)2,4.8957
mp-626378,As3HO6,3.5542
mp-1031564,Mg6CdSnO8,0.0
mp-775788,Hf2N2O,1.3567
mp-765198,Li3MnF7,1.554
mp-974586,Rb2MgH4,3.2815
mp-542043,K4H6C2O9,4.1658
mp-1098807,SrMg30FeO32,2.9297000000000004
mp-607816,UFeGe,0.0
mp-560863,ThSe2O7,3.7518
mp-5077,NaLi2Sb,0.6800000000000002
mp-771459,Li4CrNi3O8,0.0
mp-1095380,LiEuBi,0.0
mvc-1817,Ba2MgCuBi2F14,1.1662
mp-766134,UH12(NO7)2,2.3813
mp-10653,SrTe,0.4752000000000001
mp-777566,LiVF4,2.1702
mp-505551,InPH2O5,3.3187
mp-866274,CeCdHg2,0.0
mp-1094066,ScAgS2,1.2647000000000004
mp-1096722,Li2ZnCu,0.4672999999999998
mp-1038896,MgBi2,0.0
mp-780867,Mn8O13F3,0.0
mp-1030309,Te2MoWS2,0.0
mp-1098564,HfMg30NbO32,0.0
mp-1097346,TlInPb2,0.08400000000000007
mp-22899,LiI,4.2306
mvc-6996,MgTe2O7,1.2403000000000002
mp-16965,LaTm(Ge2Ir)2,0.0
mp-1080302,CeSe2,0.5427
mp-26100,Bi2(PO4)3,0.0
mp-755776,Rb4SiO4,2.5281
mp-758174,Y6O5F8,4.9225
mp-567695,UMn2,0.0
mp-849732,LiSb(TeO4)3,1.3328000000000002
mp-30018,Rb2ZnI4,3.11
mp-1026565,CsMg14C,0.0
mp-767451,Li4V2SiO8,1.8588
mp-1040460,NaCr2P2O9,0.679
mp-13369,Ba3CaIr2O9,0.0
mp-703398,CuH20Se2(NO7)2,0.2929
mp-1017549,Ca(BH)2,0.01860000000000017
mp-645953,Fe5Te6(ClO9)2,0.027499999999999858
mp-997542,Li3Fe2(PO3)7,4.011699999999999
mp-2189,CrSe,0.00820000000000043
mp-1027612,Te2Mo3WS6,0.0
mp-1096134,BeGePt2,0.003300000000000303
mp-999471,NaNdSe2,1.8121000000000005
mvc-14313,Mg2Mo3O8,1.3001999999999998
mp-557552,Sr2CuF6,1.068
mp-18843,Ca3FeRhO6,1.5554000000000006
mp-1099228,RbHfMg14O15,0.0
mp-542830,Mn23C6,0.002400000000000624
mp-560459,Rb3Al2(PO4)3,4.4173
mp-981988,Y(Mg4Al3)4,0.0
mp-1079197,Ho(SiIr)2,0.0
mp-13791,BaNaNd(SiO3)3,4.9942
mp-755066,Al2O3,4.2446
mp-30981,Te(HO)6,3.0698
mp-9854,YP5,0.13399999999999945
mp-559614,Sr2ZnReO6,0.0005999999999994897
mp-21383,Eu(SiRh)2,0.003300000000000303
mp-707938,MgH18C4SN8O9,5.1563
mp-699555,Cr2C13SN3(O2F)5,2.0408
mp-5506,Ba(AlSi)2,0.0
mp-978809,SmAs2Au,0.0
mp-7798,MgGeN2,2.6358
mp-9936,DyBC,0.1804000000000001
mvc-12891,Fe3P3O13,0.0492
mp-7910,Al2HgTe4,1.1108000000000002
mp-1080387,GdCo2,0.0
mp-850015,CrO,0.34089999999999954
mp-36395,La2CdS4,1.7847999999999995
mp-7964,YAlO3,3.4965
mvc-521,Ca2Nb2MoO8,0.0
mp-1073642,MgSi2,0.0
mp-763758,LiFePO4,3.5158
mp-1033461,BaMg6CrO8,0.0
mp-707247,Na4CuP6(H4O11)2,0.7785
mp-4351,K2B2S7,2.4971
mvc-4937,Mn2Zn3(Si2O7)2,1.6188000000000002
mp-1022713,YMg6C,0.0
mp-766920,Mn2O2F3,0.0
mp-561796,Ti4Cd(CuO4)3,0.0
mp-1094982,LiMg,0.0
mp-505451,HS9N,2.3535
mp-1017055,Mg6CdGa,0.0
mp-930,ZrP,0.0
mp-557125,K3ReClF6,1.814
mp-768979,Ba3Y2Cl12,4.3262
mp-540656,Sb(S8I)3,2.384
mp-1084838,Y(GePt)2,0.0
mp-864632,Yb4Ni13C4,0.0
mp-11945,SmAl4Ni,0.0
mp-9760,BaTb2PdO5,2.0216
mvc-9211,TiZnNi(PO4)3,0.0
mp-1029918,Ba(VN2)2,1.5875000000000004
mp-560528,K2Ce(PO4)2,1.452
mp-1030909,LiMg6SiO8,0.0
mp-771081,Li3Ni(BO2)5,4.1018
mp-28851,Na4Cd3Se5,1.4673000000000005
mp-23179,NiBi3,0.0
mp-775016,MnCr(PO4)2,0.7367000000000001
mp-643701,TlP(HO2)2,3.9882
mp-1036402,CaMg14NiO16,3.3782
mp-1093850,NaScIn2,0.0
mvc-9240,PrMg(SbO3)2,0.0
mp-767899,Li2SiNiO4,3.3892
mp-607298,Cs2Pd(ICl2)2,0.8764000000000001
mp-567407,Dy5C2Br9,0.7994000000000001
mp-763533,Li8Mn7Co(PO4)12,0.019600000000000062
mp-30775,PrMg2,0.0
mp-1094425,Mg5Zn,0.0
mp-706621,KB5(H2O3)4,5.635
mp-1096210,NaYPb2,0.0
mp-558910,Li2U3(PO5)4,2.1386000000000003
mp-765453,Li3VOF5,2.1467
mp-3288,CsNO2,2.3383000000000003
mp-542044,Zr11Sb18,0.0569999999999995
mp-34212,SrRuO3,0.0
mp-1095832,TiBeNi2,0.06789999999999985
mp-779823,Li3Cr(Si2O5)3,3.8688
mp-743950,CrSb2H12(C2O)4,2.2893000000000003
mvc-3032,Cr5(TeO6)3,0.3494999999999999
mp-867109,ScZn2Ag,0.0
mp-9029,Ca3VN3,0.7644999999999995
mp-547244,SrBiClO2,3.3015
mp-568855,K2Hg(PSe3)2,1.3922
mp-566228,Rb2Mo(IO3)6,0.0
mp-26342,SbP2O7,0.0
mp-11189,Li2MgSiO4,4.677099999999999
mp-754377,K4TiO4,3.1646
mp-568844,BiSe,0.0
mp-763578,Li4(NiO2)5,0.7343000000000002
mp-32322,LiNi(PO3)3,4.8823
mp-999190,SmCoC2,0.0029000000000003467
mp-1097379,TiNb2Mo,0.0
mp-850178,Li5Mn6(BO3)6,0.0
mp-10525,NaLi2N,2.3335
mp-681,EuZn2,0.0035000000000002807
mp-1078929,Hg2Br2N,0.0
mp-1097286,Sc2HgPt,0.0
mp-752507,LiCuPO4,0.0
mp-603902,Sr5Mn5O13,0.0
mp-4536,ScNi2Sn,0.0
mp-570929,SnH46C18(Br2N)2,3.7146
mp-651217,As(IF3)2,0.6425000000000001
mp-540443,LiCrPO4,2.0096
mp-772446,Co3SnO8,1.0279000000000005
mp-1096936,CsO2,0.0
mp-767842,Li12V3CoP4(CO7)4,0.8535999999999997
mp-19886,ThSnPt,0.6738
mp-32895,SiO2,5.7862
mp-16457,Tl2B4O7,3.3168999999999995
mp-975834,MoRu3,0.0
mvc-3391,Mg2Nb2CoO8,2.6316
mp-3015,HoInCu,0.0
mp-780538,V6O11F,0.5145
mp-582028,Mn3RhN,0.0
mp-582282,GdAgSe2,0.9766
mp-1026739,CeMg14Cr,0.0
mp-6567,LiNd(PO3)4,5.7983
mp-1425,TiCr2,0.0
mp-1013599,Na2CoP2O7,2.3951
mp-1027857,NaMg14Zr,0.0
mp-568998,CuSe,0.0
mp-776166,AgPdO3,0.0
mp-706805,Sr4Mn2CoO9,0.0
mp-768065,VCrO3,1.2604999999999995
mp-21157,TmNiGe,0.0
mp-21604,Sm3InS6,1.2125000000000004
mp-561396,Li3CrF6,3.9644
mp-771457,NbFeO4,2.024
mp-1097326,MgScIn2,0.0
mp-557040,Lu(PO3)3,5.6663000000000014
mvc-9719,Mg(BiO2)2,1.388
mp-998620,RbSnF3,4.0036000000000005
mp-11027,Cs3Hg20,0.0
mp-510301,Er2MoO6,2.1979
mvc-15,CrS2,0.0
mp-11718,RbF,5.5244
mp-768292,Li2BiBO4,2.3079
mp-706836,Mn27Nb13O60,0.0
mp-1028203,CaMg14Ni,0.0
mp-1023227,CaHfMg6,0.0
mp-559868,NaLa(CO3)2,3.9031
mp-705599,Cr2P2O7,2.6129
mp-686729,Na7AlSn11(PO4)18,3.319
mp-18667,TbGe2Ir,0.011400000000000077
mp-569703,Ce20Mg19Zn81,0.0
mp-1016323,NaMg7,0.0
mp-631352,NbSnRu,0.0
mp-616175,EuSO4,1.2805
mp-886,Ga2O3,2.0078
mp-1039824,NaMg30BO31,3.0657
mp-545974,AlPO4,5.3232
mp-1026900,HfMg14Cu,0.0
mp-1019281,Ta2N3F,0.0
mp-647888,FeB,0.0
mvc-8318,Co4(CuO4)3,0.0
mp-1094694,MgCd2,0.0
mp-24087,H4INO4,2.4863
mp-1038425,Mg30BiCO32,0.6760000000000002
mp-1022116,Mg6CuB,0.0
mp-626127,H7NO6,1.6933
mp-1098454,NaMg30SiO32,0.0
mp-769844,La3Ti3CrO12,0.3308
mp-697653,MgH8(NF2)2,5.9988
mp-695995,ReSbH4O7,2.834
mp-625632,H9BrO4,4.0408
mp-773543,Mn2O3F,0.0
mp-765039,LiMn7(O3F)3,0.09240000000000004
mp-703470,AsH6NO4,4.1512
mp-23405,Cs2TeBr6,2.1121
mp-31186,AlFe2Ni,0.0045000000000001705
mp-771982,Mn3Ni(PO4)4,0.0
mp-706605,K4ZrH10C8O21,0.9703
mp-571622,Be12Pt,0.0
mp-867148,LiHfRh2,0.0
mp-1071152,CaC2,0.0
mp-762896,LiFe4(PO4)3,2.2118999999999995
mp-971662,Si,1.3094
mp-4458,Th(MnSi)2,0.0
mp-1026618,CsMg14Bi,0.0
mp-753691,Y2Bi2O7,0.12360000000000015
mp-10856,Er(BC)2,0.0
mp-1032818,YMg6SnO8,0.0
mp-707824,GdH18C3S3(O2F)9,3.6147
mp-770191,Li2V2(SO4)3,3.5936
mp-6999,ScPS4,1.942
mp-1096458,NaTlCd2,0.02039999999999997
mp-780812,Fe10O9F11,0.6256999999999997
mp-31115,Er3GaO6,3.5359
mp-12648,Ti2Be17,0.0
mp-694839,TaFeO4,2.2745
mp-770145,Li4CrFe3O8,1.9208
mp-7317,Sm5Co2,0.0
mp-763727,LiMn2(CO3)4,1.1952
mp-1008278,Cr3Ni,0.0
mp-999318,NiBi,0.0
mp-1098673,Mg30TiMnO32,0.0
mp-675964,Li5GeAs3,0.0
mp-672644,KNO3,3.1966
mp-1079974,DySnRh,0.0
mp-772213,La4CuO8,0.0
mp-865017,Dy2ZnRu,0.0
mp-18391,Sm2Si2O7,4.7617
mp-21468,PuIn,0.003199999999999648
mp-11413,ScGa2,0.0
mp-572767,CsAuF4,2.3516
mp-555569,Cr2S3,0.0
mp-631304,KNb2Se,0.0
mp-972467,TbNiB4,0.0
mvc-13663,TiZnO2,0.0
mp-972680,Sm(AgGe)2,0.0
mp-1080287,Ce2Sb2Se5,0.0
mp-764782,Na5WO5,0.0
mp-1024071,SiPt2,0.0
mp-569775,ZrAl3,0.0
mp-651332,SeBr4,2.206
mp-1022466,Mg6ZrNb,0.0
mvc-7053,WS2,0.0
mp-6228,Na2TiGeO5,3.2299
mp-770025,Na2MnBPO7,0.2533
mp-765835,LiV5O7F,0.7892999999999999
mp-558749,RbMnF3,2.9422
mp-976948,Ni3H,0.0
mp-771392,LiMn3(PO4)3,0.2279
mp-1073315,MgSi2,0.0
mp-765761,Li3Co3OF7,2.6273
mp-754871,Na3BiAsCO7,0.34330000000000016
mp-1093948,SrLaAg2,0.0
mp-12178,KCr5S8,0.3523000000000005
mp-562193,Cs3Mn4(PO3)12,0.0
mp-1097293,Hf2VRh,0.0
mp-29746,Cd4P2Cl3,1.3805999999999998
mp-763199,LiMnF4,2.1015
mp-20726,SrCaSn,0.2909999999999999
mp-28073,UCuO4,0.1853000000000007
mp-1071078,NiSe2,0.0
mp-850435,LiFe4(BO3)4,1.5541
mp-1021700,LaMg6V,0.0
mp-867966,Eu2SiO5,0.0
mp-764137,NaFeP2O7,2.5268
mp-29711,Tl2Te3,0.7326999999999995
mp-1029257,Zn2ReN3,0.0
mp-675733,Y5(ReO6)2,0.0
mp-10014,TaS2,0.0
mp-975657,PrH,0.0
mp-29599,Re3(SBr)7,1.3261
mp-1096663,ZrAlTc2,0.0
mp-643123,K5Ag(NO)2,0.043900000000000015
mp-1094549,MgSb2,0.0
mp-865743,Ga2IrRh,0.0
mp-1029143,Te6Mo3WSe2,0.009299999999999642
mvc-5800,Mg2NiIrO6,0.0
mp-28675,Ba2Nb15O32,0.0
mp-11770,CoCu2SnS4,0.0
mp-574639,Sr(CuSb)2,0.0
mp-961679,TaAlPt,0.0
mp-763778,Li2Ni3TeO8,0.4638000000000004
mp-12233,ZnB4O7,4.6601
mp-767947,LiCo2(PO4)2,0.4981
mp-31253,Ga2Ir,0.0057999999999998044
mp-1078237,NaNiF3,5.0068
mp-743716,Ca5Y3Ti5Mn3O24,0.5491000000000001
mp-775237,Li5Cr2Co3O10,0.0
mp-558111,Rb2MnF6,3.3045
mp-1028209,Mg14TiAl,0.0
mp-771139,Cs4HfO4,2.7399000000000004
mp-27785,TiBr2,0.0
mp-2903,UAl3Ni2,0.0
mp-779904,Ni(IO3)2,2.8945000000000003
mp-772696,Cr3O4,0.9663000000000004
mp-570642,H12W3C4NCl9,0.09089999999999998
mp-566907,Hg2MoO4,1.8929
mp-18639,La2Si2O7,4.5641
mp-644494,Rb2H4Pd,3.0255
mp-765283,Li5TiV3O8,0.6277999999999997
mp-1095247,ScGeRh,0.0
mp-20668,Dy(MnGe)6,0.010699999999999932
mvc-11989,CaMnF5,1.2945
mp-865755,YbCeHg2,0.0
mp-1096378,SrHg2Bi,0.04919999999999991
mp-630328,Ba3FeS5,0.0
mp-555779,ZnS,2.0195
mp-1080595,Gd2CoSi2,0.0
mp-21794,Sm2Si2O7,4.7966
mp-570470,CeSmI4,0.0
mp-505372,Np(BH4)4,0.8793000000000001
mp-560879,CS2(NCl)3,2.6841
mp-570727,SbCNCl6,1.9675
mp-541327,Sr2TbGaCu2O7,0.0
mp-569943,K2AgI3,2.5687
mp-557574,Cu2HgGeS4,0.03849999999999998
mp-10688,CeO,0.0
mp-721905,B5H4NO10,0.0
mp-615478,Li6CoO4,2.4
mvc-6095,Zn2FeWO6,2.1276
mp-642938,RbCr4BiO14,2.2292
mp-698289,BH11AuC4IN2,1.9587
mp-8398,CsYbF3,7.0490999999999975
mp-567718,KTiBr3,0.0
mp-555853,In6S7,0.3184999999999993
mp-767937,Na5Fe2P2(CO7)2,1.2073999999999998
mp-541867,CsRe3(O3F5)2,3.0448
mp-30335,Al23V4,0.0
mp-1071921,CaMnGe,0.0
mp-1031396,Mg6TiNbO8,0.0
mp-767870,Li3NiPCO7,3.3582
mp-772403,NbVO4,1.0090999999999997
mp-1831,SrAu5,0.0
mp-510369,Ce5Pb3O,0.0002999999999993008
mp-22889,ZnCl2,4.04
mp-979430,YLuTl2,0.0
mp-653781,BaNb8O14,0.41000000000000014
mp-607021,Sr4Mn2Cu3(SO)4,0.0
mp-768745,HfP2O7,5.4604
mp-14686,Y5(Si7Os2)2,0.0
mp-774721,Li5La3Nb2O12,3.4594
mp-770784,Li3Fe(CoO2)4,0.0
mp-775768,Na2NiPCO7,0.08630000000000004
mp-542102,SrCoO3,0.0984999999999996
mp-774257,Ni3Sn(PO4)4,0.0
mp-775717,Li4Fe2Co3Sn3O16,0.9063999999999997
mp-980420,Ti3Si,0.0
mp-561457,CsAlSiO4,4.4582000000000015
mp-759848,Bi4O5F2,2.4866
mp-767338,V(SiO3)2,1.8443
mp-24672,Zr6Ni(SnH5)2,0.0
mp-761558,Li3Fe(PO4)2,1.7471
mp-777780,Li3MnF6,1.3675
mp-5109,Y(NiGe)2,0.0
mp-638900,Si3O7,0.1031000000000004
mp-559574,K3Sm(BO3)2,3.4183
mp-558085,KNaGeO3,3.0314
mp-1009543,DyBiPd,0.0
mp-1096957,CrN2,0.10200000000000008
mp-757547,Li2Sn3(P2O7)2,3.0831000000000004
mp-505206,Ta3SiTe6,0.11169999999999992
mp-768237,Gd2HfO5,3.1575000000000006
mp-1095992,Zr2ScTc,0.0
mp-743928,Rb3LiZn2(MoO4)4,4.0278
mp-776873,Cr2O3,1.7751
mvc-586,YAg(WO4)2,1.9677
mp-1007776,TlP,0.0
mp-27334,Tl3FeCl5,0.0
mp-767241,Li4Mn3Sb(PO4)4,0.2728000000000001
mp-17349,Na3In2(PO4)3,3.3942
mp-17689,Ba4Ir3O10,0.0
mp-635067,KSbO3,0.0
mp-1022659,RbMg6Zn,0.0
mp-757583,Li2TiCuO4,0.0
mp-769976,Li2FePCO7,2.5029
mp-9950,BaLiSi,0.0
mp-862897,PmCdPt2,0.0
mp-1099701,Sr7CaMnFe7O24,0.0
mp-1022955,Mg6MnW,0.0
mp-735023,H4CSN2,3.3742
mp-27731,HfH2,0.0
mp-771504,Na2MnBSO7,1.368
mvc-5975,Mg(SnO2)2,1.4791
mp-759535,Na3Cu5O4,1.3018
mp-542445,K2PaF7,3.9803
mp-1096741,Y2GaAg,0.10239999999999982
mp-30828,Sr2Pb,0.008999999999999897
mp-541474,Pt(OF3)2,0.0242
mp-753246,Sn3(OF)2,0.0
mp-24990,NdFeO3,1.6103
mp-2217,LuCd,0.04339999999999966
mp-764290,V3OF7,1.1207
mp-3648,Zn2CuAu,0.0
mp-973655,LuSiO3,0.0
mp-865989,Al2IrRu,0.0
mp-755292,Cs2BeO2,2.8121
mp-1009551,PbS,0.7372999999999994
mp-1095335,MnS2,0.0
mp-1025277,Pr2AlNO3,1.6148999999999996
mp-1074591,Mg4Si3,0.0
mvc-14685,V2ZnN2,0.0
mp-877,Er2In,0.0
mp-1038042,Mg30AlCrO32,0.4953000000000003
mp-674981,Ag3SI,0.2599999999999998
mp-867522,CsTi8O16,0.0
mp-28240,CSO,4.8952
mp-559089,PS2N3(Cl2O)2,3.945
mp-772703,Li4CoNi5O12,0.18840000000000007
mp-764028,Li3Co4O4F3,0.0
mp-31269,Na2S2O7,5.0852
mp-775045,MnNb(PO4)2,0.045800000000000285
mp-743919,VH16C4(NO4)3,3.0852
mp-686484,LiCa9Mg(PO4)7,4.7063
mp-775094,Li2MnFe3O8,0.0
mp-562061,BaDy2MnO5,1.6967
mp-973557,FeAu3,0.0
mp-1832,LaPt5,0.0
mp-1093988,AgPd2Au,0.0021999999999993136
mp-707491,Re6H12Pb3C2S2(N2O13)2,2.3448
mp-861970,EuCuSF,0.4906999999999994
mp-868759,Mn15O32,0.0
mp-561236,Pb13(Cl3O5)2,1.8938
