mpid,formula,shear modulus
mp-542920,LaFeO3,76.82467620845969
mp-20595,Eu(AlSi)2,39.80128043620613
mp-1174,MgSc,27.303413185196142
mp-28395,B6P,190.37988366778296
mp-368,P2O3,1.807462865760164
mp-1968,La2O3,37.336152723779406
mp-20335,MnNbP,100.0
mp-23210,MgCl2,5.8281844926790525
mp-1814,BaAg5,13.0
mp-162,Yb,9.405890454950349
mp-815,GaNi3,77.37796555536858
mp-776827,LiFeF4,16.0
mvc-11649,Ca(CoO2)2,73.85820463205802
mp-2490,GaP,51.77542735374053
mp-10244,Zr3(CuSi)4,83.03664377168352
mp-13964,HfGeTe,61.52003175537728
mp-864980,MnAlRu2,127.44013755053899
mp-10712,ScRh3C,90.4715778551054
mp-560865,ZrCuF6,14.793342112229151
mp-995197,HC,5.0449525786288465
mp-569152,SnCl2,4.238406835262287
mp-566426,La4Ni3O8,53.0
mp-7384,SmF3,48.0
mp-22865,CsCl,7.672021868551062
mp-9575,LiBeSb,47.19724837280637
mp-774736,LiCuS,15.0
mp-6931,Sr(AlSi)2,38.34701279418703
mp-25122,VBiO4,44.99515151159432
mp-21098,UPb,10.894663317339857
mp-662,NiSe,24.679851694847496
mp-3924,LiNbO2,100.48260253050788
mp-17892,Ca2VN3,49.72382471652765
mp-862774,LiInPt2,87.12711214674465
mp-20754,LiCeSn2,28.16819648129009
mp-1334,Y2C,32.20768830480196
mp-190,ReO3,125.53583810653723
mp-862712,Sc2CoIr,65.73795335925928
mp-1017566,GePbO3,82.0
mp-10671,Sr3(AlGe)2,29.68931258528577
mp-14112,PdF3,20.697208086028603
mp-90,Cr,128.56794681281045
mp-849354,TiV3O8,59.69723389526681
mp-3441,Y(SiRh)2,88.44452376565957
mp-778409,LiVF4,9.89998640122469
mp-30651,MgGa2,9.346826445528984
mp-13311,SrAlGe,34.65869292087841
mp-6473,Ca5P3O12F,41.0
mp-601285,MnGaNi2,63.452154947152785
mp-504858,CoCu2O3,37.35827240557045
mp-2243,NbS,95.77035642129866
mp-695998,K2ZnH4,10.723919235272078
mp-85,In,4.904835514547551
mp-28980,K3BiSe3,6.705855043270322
mp-1424,GePd,44.59491439651085
mp-6304,Sr2GaSbO6,70.76458843122019
mp-568587,CrCuSe2,31.216278986101194
mp-971985,TbAlCu2,12.0
mp-571222,CsBr,4.6287009561674415
mp-7781,CaZrS3,36.693495092002756
mp-8094,Ba2Hg,9.0
mp-3702,FeCuPt2,73.40372942146996
mp-862338,Sc2CuRu,46.54906316172042
mp-9565,Ca(MgSb)2,26.0
mp-30242,Mg4H2O5,60.53288870692578
mp-12266,CaCuF4,34.07699308345562
mp-9973,VB,232.15905360718602
mp-1620,Si2W,188.7510024688689
mp-629015,BN,72.82253688221707
mp-697096,Na2H4Pt,12.558648089950607
mp-978493,SiSnO3,121.0
mp-5078,SrZnF4,21.316548824493264
mp-3504,NbNi2Sn,29.94532974634933
mp-2910,KAlF4,18.416566091028066
mp-19281,LaCrO3,86.25208943508775
mp-1029702,MgTiN2,77.31024778646066
mp-7891,Mg3As2,22.720357965490518
mp-8200,AgP2,26.0
mp-23229,FeCl2,7.0
mp-15965,Hf5Si3,87.5386699066157
mp-570690,SiC,186.5442442461482
mp-31118,SmScO3,81.17916136130991
mp-11521,ScNi,45.540504115170705
mp-866159,YZrRu2,62.23863187629168
mp-365,MgB4,113.0070268129677
mp-13963,HfSiTe,26.883114484696165
mp-5878,KZnF3,33.75348976345005
mp-1029750,Sr3RuN3,35.08780829542656
mp-1608,ZrHg3,11.508427840979884
mp-4343,Sr(MnAs)2,31.44782784609125
mp-571367,Hf(CoSi)2,105.5646631957103
mp-21662,TiFeSi2,115.99090800149521
mp-14827,Li7NbN4,64.39221928513047
mp-1002165,GeC,108.0498454868314
mp-568146,Pd(Se3Br)2,2.0266589758977656
mp-551873,Ca4Bi2O,29.0
mp-862424,Sc2TcNi,53.76225901665632
mp-3539,NbGaNi2,32.0
mp-867850,ScMnRh2,62.0
mp-752953,ZrTi2O,71.13128116066413
mp-1169,ScCu,42.79683539724631
mp-569073,LiSn,18.779507537827136
mp-8310,Li(NiP)2,41.09329060388434
mp-9556,SrZnSi,38.709393975179
mvc-15387,WN,147.0
mp-30788,SnMo3,100.98017501377888
mp-867117,Sc2CuPt,41.15222690524945
mp-865218,YbTiO3,110.0
mp-866155,TiAlRu2,86.0
mp-862339,Sc2GaAg,38.128607904472375
mp-8415,K2HfF6,23.893969301375822
mp-5921,TaAlNi2,53.6215263838329
mp-769785,ScVO3,73.25290354708565
mp-7581,MoSe2,15.410638693993144
mp-30658,VGaNi2,30.18097463379469
mp-976259,LiTmRh2,37.0
mp-862966,PmTlAg2,15.0
mp-1883,SnTe,27.59054393440622
mp-864616,ICl2,2.4599632614564695
mp-7938,KNbS2,43.94819541635508
mp-16491,SrAl9Co2,60.0
mp-12585,CrRh3,151.0
mp-865020,HfMgIr2,98.68125950048302
mp-20424,MgCo3C,112.99525315593849
mp-23214,CaCl2,12.749518478986547
mp-765880,Mg3Fe2O5,88.56510619785006
mp-23866,H2SeO4,7.016741783308067
mp-21215,InPd,27.87277238125197
mp-2291,Si2Ni,32.0
mp-20581,Ca3In,13.426738309654901
mp-10394,CrCoGe,71.46654344112041
mp-625487,Zn(HO)2,27.17613872347536
mp-762869,LiMn2O4,55.835629486471774
mp-774138,V2O3F,63.07267244916274
mp-573755,CsTeAu,3.0
mp-582360,TaPd3,76.49802792726119
mp-850251,Na2Ti9O19,58.48723024936015
mp-971836,Zn2NiIr,58.0
mp-641923,Cs2SnBr6,4.0
mp-861882,LiGeIr2,113.0
mp-10601,Y3GaC,63.93007567071979
mp-10884,AlFeCo2,98.10957885535672
mp-10173,Li,6.085723256421533
mp-22853,MoCl3,6.304620397549797
mvc-3672,Ca3Fe2O7,59.002969776469705
mp-10245,Hf3(CuSi)4,82.87396382622893
mp-568598,Cu2HgI4,9.094910417649917
mp-13089,Cu2SnTe3,19.91941209724229
mp-32449,VH2O3,50.950662004816884
mp-991676,NbCu3Te4,20.109343593414824
mp-1008274,Co3W,148.79559815910332
mp-11513,NbNi3,88.93739897445236
mp-978508,Si3Os,47.589238816780345
mp-613989,Pu,90.0
mp-865278,NbAlOs2,129.71593305461928
mp-865176,HfCu3,22.59418979367813
mp-8790,Ba2CuO3,39.35441244752421
mp-571513,Rb2NbCl6,3.818930982481227
mp-11649,Ca3SiO,44.0
mp-1990,Mg3As2,26.88864821298441
mp-580931,MgZn5,14.0
mp-1014111,Ni,10.58564752749832
mp-10777,RbCeSe2,18.647889239904387
mp-866291,AgBr,3.0
mp-22493,YInAu2,21.758136660502974
mp-21236,BaPPt,31.27955880709837
mp-2455,As2Os,118.5790928090744
mp-1434,MoS2,17.91826316694634
mp-27840,Cr3Se4,34.0
mp-23250,UCl6,0.0
mp-851027,LiFeO2,79.65441322406144
mp-1719,PuN,90.99419446284668
mp-862604,Re3Ni,175.08931387111824
mp-760375,Li3VS4,6.634729307644045
mp-755225,Li8ZrO6,63.90842866510806
mp-23004,CsMgCl3,5.178690422625459
mp-2894,ScSnAu,43.0
mp-13682,PdS2,16.795411753184172
mp-24946,CaFeO2,54.749817041243716
mp-168,Si,63.861667965166006
mp-971739,ZnCuPt2,51.0
mp-864623,ZnCuAu2,24.0
mp-30405,Li2SnAu,23.702727736211077
mp-3827,KFeS2,8.67265269581507
mp-23219,CuBr2,4.378262162876772
mp-3494,CeGa3Pd2,50.0
mp-998234,CsTlF3,16.78375746359984
mp-542854,Mg9Si5,38.0
mp-2652,Y2O3,61.49564364951085
mp-11917,Mg(BeN)2,166.0
mp-865165,HfScCo2,65.24043614929653
mp-984,BN,74.52154862689831
mp-628773,SnSe,4.062694350090503
mvc-15272,Ca2CoN2,37.448582384684684
mp-561306,NbCoO4,52.248973174906304
mp-1828,ThOs2,28.0
mp-87,Be,160.26522491635643
mp-22607,Zn(InSe2)2,16.200895688624822
mp-16993,Er2SiO5,46.0
mp-11800,Co3Se4,43.9871109728541
mp-11460,HfTc,75.8145074639808
mp-862337,Sc2InAg,32.94984448734526
mp-32884,Ag2S,8.582409595238293
mp-5106,TbCoC2,95.0
mp-16318,RbTiS2,30.667495686748058
mp-2345,Dy2O3,64.0
mp-864684,Hf2MoIr,80.47140172142299
mp-558733,SiO2,192.31684265312848
mp-2031,Be2Cu,125.41294857559521
mp-971694,Ge3N2,53.08182809777415
mp-28283,CsTiCl3,8.567987763224082
mp-755089,ZrO2,77.0
mp-866080,MgSc2Tl,23.42706662700045
mp-10778,RbPrSe2,19.695319478178106
mp-650,Be5Pd,132.0
mp-22904,CaCl2,13.084162601353027
mp-771123,ScFeO3,72.24446534372281
mp-10184,MgSbPt,35.0
mp-570466,Li2Ca,9.0
mp-510589,MnCuO2,41.26115022354706
mp-978557,SmDyHg2,15.0
mp-27682,NaSnS2,20.0
mp-21276,PbS,29.358100196888532
mp-6947,SiO2,203.4927967455412
mp-21090,MnNiGe,59.87337475507378
mp-863710,KAcTe2,19.0
mp-22323,In2O3,60.12107584933686
mp-862694,Al2IrRh,95.74144670547793
mp-684692,IN3,3.9479972568157815
mp-861943,BPt3,52.243995891866405
mp-12557,SrCuAs,41.06900261748737
mp-15896,Cu2SiSe3,28.328124249615026
mp-2560,Ti3Hg,48.91360341308222
mp-1009129,MgO,48.0
mp-4054,YAl3Ni,59.717005643296396
mp-27762,UBrN,18.0
mp-1018157,CrN,68.27849988348123
mp-930,ZrP,75.73988742972959
mvc-15604,AlCrO3,72.0
mp-4364,NbGaCo2,79.29111709046427
mp-20012,InSb,18.806285661415853
mp-23513,K2PtCl6,6.2132234545835985
mp-28895,Ba(P2Pd)2,34.128473369867876
mp-754150,La3GaO6,44.116300905084174
mp-8560,SF6,2.0
mp-756297,ZnIn2O4,58.866423741889314
mp-32,Ge,45.35776713373353
mp-775761,AgClO3,7.2312044769816755
mp-16238,Li2AgSb,21.221290355816816
mp-644607,CO2,1.3278363140299323
mp-5456,Sr2CuO3,54.24269993268591
mp-15178,Lu4C7,75.41041152358542
mp-1879,SmS,11.469002396818324
mp-1029834,HfMgN2,75.10364636728545
mp-976982,Li2Mg,3.7609540842628326
mp-971891,Zn2PdAu,28.0
mp-7770,Sr(ZnAs)2,33.0
mp-23205,MgI2,3.8448806622067853
mp-20983,V2InC,103.10298886258623
mp-862602,ScAlCo2,91.2558309408962
mp-30356,SrAg2,17.0
mp-23176,SbCl5,0.4533377093500984
mp-763576,Li3(FeO3)2,47.65880427941568
mp-8459,CdSO4,25.820746630294927
mp-20627,YbGa5Co,50.0
mp-570935,LiI,5.215810864167031
mp-2676,TaBe2,117.79920136540804
mp-23486,RbNiCl3,5.188233672936357
mp-570923,YRe2,56.589291646475026
mp-27705,Li2Si,25.74041993498844
mp-568273,LiI,10.765356208278362
mp-28084,Rb2PdBr6,5.9216217563387
mp-565348,LiMnO2,66.15067814324323
mp-1412,Ti3Sb,25.078677153893647
mp-510380,Mn3CuN,108.27463363852779
mp-632296,HF,1.943852891480152
mp-554352,Ba2CuF6,23.97192323782909
mp-1654,CeNi2,39.970060912467524
mp-16528,Al6Re,70.15239137451505
mp-606393,NbBr3O,3.9142008967405744
mp-752730,Ba2GeO4,29.641087825794287
mp-1029536,MgZrN2,68.71284264199285
mp-973455,LiMg2,16.6720716350374
mp-569679,ZnSe,7.278134550979423
mp-9371,ErF3,44.1643357715273
mp-22864,Bi2Pt,23.28120748869483
mp-867212,TcOs3,243.3040953426368
mp-867917,CuGeRh2,67.26219014799042
mp-570483,V5Si3,57.32368486219948
mp-30427,BaZnBi2,18.538962794857927
mp-1408,MgHg,-0.0
mp-22795,Pb2Au,12.646417525175018
mp-1001835,LiB,35.49038083245953
mp-2851,VSb2,47.15637373211257
mp-22631,Co2N,88.2470771995385
mp-862892,PmCdHg2,20.0
mp-4428,CaSiO3,40.06321273934135
mp-1029309,Na2HfN2,21.577279178550768
mp-863737,Ho3In,30.0
mp-12684,LaAl,33.969667857255104
mp-20557,YSiNi,61.819200467755394
mp-4354,Tl(NiSe)2,14.0
mp-15845,SrLi4N2,29.08337247292041
mp-568662,BaCl2,37.184410611059604
mp-978534,SiGe,55.832167455794895
mp-27253,Au2O3,38.1743317970036
mp-1373,Nb3Ge,44.0
mp-9921,ZrS3,11.0
mp-15684,K2CuAs,9.703564155091678
mp-21907,NbSiAs,104.05877744893013
mp-4593,Mn3AlC,128.60404763285595
mp-566279,TmFeO3,74.40206308560623
mp-550070,NbBr2O,12.32463728264874
mvc-13158,CaVO3,85.5984264203336
mp-11879,BaNiSn3,31.51136757951359
mp-984765,Ba3Te,18.0
mp-865049,HfMgPd2,37.781447049658226
mp-21167,Ni2P,41.712266257652075
mp-7187,TiAlNi2,59.02286874218945
mp-866082,MgSc2Tc,22.95409175865725
mp-361,Cu2O,8.352509762841914
mp-1014261,IrO2,77.0
mp-761310,Mn(AsO2)2,19.277936505482174
mp-1727,SrSi2,39.1990938663781
mp-20199,PPbS3,13.127847875004525
mp-570379,Cs2LiLuCl6,9.488911115753208
mp-561367,F2,1.946594093586708
mp-776490,Al2O3,144.05606357245614
mp-861875,LiHf2Re,47.90758048782346
mp-755450,La2Ce2O7,60.29277282609237
mp-132,Ca,10.0
mp-625054,AlHO2,79.85247795582276
mp-556927,RbFeF4,12.737678491130644
mp-1009083,MgSnP2,26.77927972198751
mp-867252,LiZn2Ni,35.288068642008255
mp-4030,Rb2Pt3S4,7.479784306450138
mp-11382,NdFe5,58.62385174896722
mp-30798,NbZn2,82.32953578712295
mp-2667,CsAu,6.214342360265652
mp-7575,LiZnN,84.89798033148799
mp-19201,CaMnO3,92.57115048360296
mp-570896,Tl2Pd,13.905033319182738
mp-30847,TiSnPt,56.07946371119272
mp-778781,Li2NiO2,13.354651709103305
mp-1001581,LiC6,117.7980801890949
mp-27707,RbCoCl3,4.69446976083551
mp-10919,Rb2PtC2,16.613957043799182
mp-8624,K2Sn2O3,15.046216886460064
mp-13010,YSn2,35.72648970844182
mp-1944,CoP3,114.52804651154587
mp-777667,LiV2O5,35.95192689958331
mp-11725,CO2,1.95510827387301
mp-770398,NiSnO3,73.39038115419265
mp-865807,Ti2MoIr,88.54832679114367
mp-25886,CuPO4,40.90240307323417
mp-14115,LiRhO2,48.49596673932931
mp-13463,FeNiPt2,93.17863657842213
mp-2552,TeO3,96.16961363505173
mp-1852,UF5,10.671212882041676
mp-866086,MgSiIr2,87.87306594402054
mp-3250,Ni2SbTe2,20.291180375659984
mp-775777,LiFeF4,31.854310164518857
mp-30785,Mn3Pt,50.270276790280285
mp-7140,SiC,185.2296896982652
mp-56,Ba,3.850640555814051
mp-1018649,BC5,347.0
mp-2756,CeAg,24.0
mp-1013526,VS2,14.236001047409642
mp-7829,MnNbSi,105.0
mp-1019055,ReN2,253.45801624768575
mp-20679,Co3SnC,76.0826763319008
mp-864772,LiSc2Au,41.0
mp-569989,Nb2C,117.26559621854861
mp-5590,YMgGa,47.690336642796325
mp-4930,TiAl2O5,93.6995554170668
mp-567164,BRh,101.19619603964792
mp-2723,IrO2,103.52376894878469
mp-570604,TaN,179.0
mp-4019,CaTiO3,101.16885009123516
mp-19968,CaIn2Cu,30.98322196548173
mp-21027,CaIn2Pt,28.0
mp-615,YMg,19.794898404708835
mp-11023,ScAuO2,43.09836981228287
mp-5104,CaZnF4,22.0
mp-2533,NbO2,96.0
mp-973614,K3Sn,1.2577489307458114
mp-12065,Ag3Pt,34.10367091429874
mp-23280,AsCl3,0.5759794107547918
mp-11694,Cs2Pd3Se4,5.249615322687868
mp-313,YC2,40.29083647092358
mp-23341,Bi2Pt2O7,77.94891946583054
mp-4630,Li2RuO3,47.40981353988523
mp-1606,NbAu2,63.662035541031344
mp-1001833,InBi,13.59469272407161
mp-37741,Ba(LaSe2)2,26.0
mp-15685,Na2CuAs,18.19742693037604
mp-41,Zr,5.951945040939868
mp-1029375,BaCN2,11.0
mp-1444,CaCd2,15.538045688828886
mp-556777,Li2CO3,40.79822790256956
mp-15657,TiCoSi,102.03729153789124
mp-998552,BaHfO3,102.61877387688328
mp-2284,AgF2,10.940047786124053
mp-864733,MoI3,2.0
mp-19384,Ni(AsO3)2,80.60058450389056
mp-23179,NiBi3,10.091681874570618
mp-867887,Sm2CuIr,32.0
mp-30234,Cs2WCl6,3.517542998822705
mp-570418,YbI2,2.9054663350528265
mp-998866,C,161.88205260278153
mp-5692,TbRhO3,67.4212107717145
mp-561078,Rb2CoF6,7.544153022945963
mp-22637,HfNbP,99.49763022900915
mp-29015,CaThBr6,3.941842639974305
mp-972961,Sc2NiRh,37.0
mp-756214,YAlO3,102.48273180345396
mp-1021431,CsNaICl,6.0
mp-1118,SiNi2,64.0
mp-567871,Nb5Si3,64.41247490270743
mp-28610,CsAgCl3,6.170302461955365
mp-863664,Pm2CuGe,25.0
mp-11453,HfPd3,84.61845620495887
mp-541567,VSbO4,100.55182260905659
mp-553310,CsCuO2,11.249482009056942
mp-12741,MgPd2,41.71937602004375
mp-856,SnO2,86.57333103525312
mp-28896,CuBIr,68.0
mp-1682,ZrAs,65.06119416036748
mp-20337,ZrPbO3,46.3517305073521
mp-7819,Pd4S,36.91417966404995
mp-34688,TiO2,56.38670717423109
mp-567397,W2C,165.73084701035262
mp-5347,KAlF4,15.892036008519554
mp-6972,YCuO2,34.95982894714603
mp-626512,FeHO2,29.472527669862863
mp-849066,FeS,27.0
mp-867924,LiCdPd2,20.59597343987512
mp-853247,FeBO3,43.56415214842197
mp-20941,UIn3,37.0
mp-10198,Mn3PdN,73.6589452626798
mp-7707,Zr(SiNi)2,81.71912835458104
mp-11549,VPd2,75.57426948992068
mp-973986,Ho,27.0
mp-610972,MnGePd,34.40075727308927
mp-8017,AlCuTe2,24.32109139603989
mp-1029312,RbVN2,35.61290675840984
mp-21347,CoBMo,178.0
mp-38818,HfNbB4,219.2132722172964
mp-2251,Li3N,34.187935334421084
mp-19917,ZrSiTe,29.430604254266854
mp-2354,Ti3Hg,67.8522254291895
mp-11834,CuNiSb2,37.93739843682771
mp-20,Be,84.0
mp-1019612,Cs4ZnO3,8.0
mp-30981,Te(HO)6,18.197262482350823
mp-865600,Y2IrPd,38.80703635780724
mp-20533,SrIn2Pt,27.32005446559456
mp-569196,YNi3,51.993261426866134
mp-20344,Fe3Ge,68.05741765419818
mp-771484,VCoO4,47.54622877462495
mp-861651,Li2PdPb,1.059900261668723
mp-776250,Zr2N2O,69.0
mp-755000,LiTiO2,39.89862118928974
mp-1714,FeSi2,127.30397057804285
mp-973100,ScCu3,1.0
mp-775531,LiMnO2,52.51138260657969
mp-13853,P3Ir,113.80204821688831
mp-4287,Sr2SnO4,49.86286293016579
mp-755974,Na2CuO2,24.0
mp-31703,CrOF3,18.025930219412448
mp-568121,Mn4Si7,133.73057156390405
mp-23037,CsPbCl3,9.436762224111536
mp-20708,In2Ni3S2,33.07386441603153
mp-103,Hf,55.82078406786974
mp-864919,MgTiRh2,77.16967749144074
mp-30465,YBiPd2,4.0
mp-867306,AlCuAu2,27.843572661132555
mvc-11944,V2O5,24.696682149760534
mp-7486,BaNiS2,28.669081696743607
mp-13450,HfSb,60.812570726654975
mp-4574,YbTaO4,36.843520067959425
mp-540793,VCl2O,18.09920020575233
mp-8187,K2ZnO2,11.236227159092719
mp-10463,YCo4B,58.20888400673327
mp-16960,AlPt2,85.07509305879869
mp-778757,Na2CoO3,19.637498392161838
mp-865490,V2CrFe,106.96843494838907
mp-567618,Si5Pt12,39.004657139429625
mp-6908,YMgZn,27.538462602250423
mp-14790,Ge(Te2As)2,15.125515221876288
mp-30764,LiPt2,70.14773215647256
mp-778746,VOF,65.0
mp-1022728,Cu3O2,36.64713318722975
mp-862623,ScSnRh2,160.89362494944632
mp-7498,Ti5Te4,35.80954082307065
mp-1880,SbF3,7.506092399847745
mp-11073,Ti3In3Rh2,56.04874846232688
mp-401,Sc2S3,37.16694735461232
mp-755570,Li(NiS)2,20.0
mp-776626,LiVF4,29.907085471579407
mp-6962,Ba(AsPd)2,32.846337925393684
mp-540284,CuPO4,29.108328260538922
mp-559408,NiPbF6,23.056044675182942
mp-2170,Li2Pt,30.600830434218782
mp-15659,Sb2Pt3,26.67883902484354
mp-690760,TiH,32.47764568835893
mp-22876,CsI3,2.046372043311892
mp-979751,TaTiFe2,72.0
mp-568186,YRu2,42.970530357382316
mp-570670,YOs2,49.47307079226443
mp-755071,SnO2,49.581550654203156
mp-472,UAl2,7.2472439845744745
mp-504731,EuF2,29.385699862038692
mp-15316,SrMgF4,29.91851650670586
mp-675634,KBi2F7,18.43264842515646
mp-8577,Sc3GaC,85.409098186051
mp-978261,MnBe2Co,94.0
mp-9830,NbP,77.0
mp-22050,Hf2In5,45.0
mp-3933,Mg2PN3,86.91756459115973
mp-18816,Fe2SiO4,72.0
mp-12778,VOs,115.00850739019305
mp-865990,Y3Al7Cu2,62.92886093727346
mp-953,NbZn3,71.48652877695879
mp-2649,Zr5Sb3,0.4172903533040913
mp-555718,SrNiF6,22.55099073919123
mp-2838,UNi5,91.0
mp-559276,AlBPbO4,46.62716642027932
mp-864974,Hf2CuOs,57.19794261170527
mp-866001,AlVRu2,123.10913018278059
mp-7070,Mn3PtN,76.85964203156091
mp-626620,RbHO,10.089483683986694
mp-1023936,WSe2,6.673120387482937
mp-3427,LiAlO2,52.475457493760395
mp-755219,ScTlO2,35.0
mp-13365,SrZn2,19.39966773243744
mp-567769,Ca(SiPd)2,41.0
mp-755478,CdBiO3,32.73260604980599
mp-767101,WO2F,28.802615303927983
mp-22489,HfCuSi,85.12075005588859
mp-30595,CuSnRh2,65.0
mp-11499,YMg2,22.773527930535497
mp-1002124,HfC,31.967740115373307
mp-9060,RbPdF3,24.077247981519466
mp-9987,Nb2PC,140.2962216147308
mp-4846,MnSbRh,30.47265937975493
mp-771742,Co3BiO8,66.0
mp-696114,CoCl2,4.0
mp-29615,Ca(MnBi)2,13.708400299307526
mp-643,ThO2,88.1171248256027
mp-17287,TaTe4Ir,13.01005972183487
mp-1007760,Ge,45.81577879611525
mp-996983,AgAuO2,17.201651220507575
mp-37514,SrCuO2,62.96348089057843
mp-30570,CrGaFe2,49.264938234614725
mp-867896,ScZnCu2,30.479786108031448
mp-6988,FeN,60.38453236500746
mp-5190,ZnSnAs2,30.313573374628373
mp-9208,V2B3,237.2487830509272
mp-10521,Y(AlGe)2,34.31878315977478
mp-4826,CaCuO2,62.97225943389862
mp-24956,ErFeO3,84.40689429533879
mp-640095,La3Co,12.111915449280255
mp-753195,Li2WS4,3.7584133624622345
mp-11718,RbF,13.638926621885387
mp-13452,BePd2,66.2124634349599
mp-10161,KZnSb,15.859880931509585
mp-1145,TiB2,252.7460078646214
mp-867911,ScCdPd2,10.310867017305712
mp-8352,SiO2,54.19029485903178
mp-10991,YCuAs2,48.43634049235273
mp-1696,CdPd,42.22202850310674
mp-5971,YBPt2,51.32089589708429
mp-23791,B(HO)3,6.5735927029155095
mp-1025170,Ti3B4,213.45681750164445
mp-9927,MgRhF6,26.85197150336225
mp-13154,Fe3C,90.67839167998328
mp-19418,VCrO4,54.528909581946316
mp-500,TaSe2,13.0
mp-23260,BaI2,5.912221538330899
mp-974058,LiCu3,19.0
mp-690490,TiVO4,113.605948432868
mp-7591,GeAs,38.0
mp-11870,Hg2Rh,39.0
mvc-678,Ti(WO4)2,21.046737627713497
mp-866163,YInRh2,59.0
mp-571059,YCd3,18.688582712826708
mp-5639,Mg2SiO4,121.0
mp-6459,CaMg(CO3)2,43.69941742508777
mp-9687,K2PAu,8.868799786907276
mp-567666,Ba3BiN,12.351536761685873
mp-2593,AlNi3,84.35083822628161
mp-760492,Na4PtO4,30.491283411397816
mp-79,Zn,37.03565726967342
mp-971700,ZnAuO3,1.6495227026740906
mp-545820,SnO,21.322965695266767
mp-763351,Fe2O3F,61.1324678549899
mp-558928,KrF2,1.5672531898838904
mp-4771,TiAlCu2,62.22834477265031
mp-676416,V2CN,188.785766088182
mp-29520,LiAuI4,4.27680018561787
mp-22736,InCuS2,25.497561982333856
mp-865868,LiZrRh2,46.21458199704607
mp-171,VNi3,100.80012916880602
mp-1019,YNi2,46.70713204500112
mp-567279,ZnCl2,4.5624112546744815
mp-12593,ScIr3,111.07573954831423
mp-566278,WO3,81.72148173001075
mp-1029407,NaCrN2,36.06779482504517
mp-542429,Mg3Rh,26.860957324181037
mp-867927,LiVIr2,110.09180427283155
mp-1014251,HfZnN2,86.19987642915675
mp-21171,MnGaCo2,79.96827152765223
mp-1014,ZrMn2,14.635878992987607
mp-33683,AgSbSe2,19.48818114003339
mp-19602,Ba2CoO4,20.891733107254904
mp-762971,Li2V3O6,47.48802871670227
mp-753081,Li3(CuO)4,22.47449407584891
mp-20826,CuTe,8.811727552788113
mp-510412,Si3Ru4,103.49229872299158
mp-772246,TaVO4,98.37925407524382
mp-997100,SrAgO2,37.63873660822159
mp-22859,HgI,4.091270201854542
mp-754363,Ba2HfO4,59.7969811287177
mp-981382,MgHg5,5.198804781870703
mp-13590,LiB(CN)4,7.1664443465875625
mp-685941,In4SbTe3,19.148404970165856
mp-3838,Li5ReN4,45.79255643847991
mp-995214,H6PbCI3N,6.705407856753986
mp-82,Tl,6.939044255231089
mp-875,AlOs,118.0
mp-18288,Ti(SnO2)2,15.772144861770705
mp-644483,Ti3SnH,25.420905411001073
mp-753315,Mg3ZnO4,99.76340989030355
mp-4728,Cu2GeSe3,25.80844997239256
mp-567278,Sr(Si3N4)2,98.9350272324868
mp-3671,NaNbO3,58.734653241377146
mp-1016827,MgGeO3,106.0
mp-7463,Cu3P,40.47583659885298
mp-11407,GaPt3,78.86075306475655
mp-22262,CoMoP,122.0
mp-22313,Na2PtO2,27.31725349447887
mp-15895,Cu2SiS3,36.03312639539885
mp-7910,Al2HgTe4,15.784505987611773
mp-14815,TaTe5Pt,11.84818621283889
mp-12630,MgSeO4,39.76813844094613
mp-760381,CuS,16.934893316306756
mp-30461,BiPd2Pb,23.0
mp-636328,TiPd3,87.63597943154802
mp-9664,K3BP2,7.2535243686302575
mp-28077,PbBr2,2.4013030327538445
mp-19069,NiAgO2,37.17093340082451
mp-19102,Sr2FeO4,63.15723643824428
mp-980192,YbOs3,46.0
mp-997042,TlCuO2,8.122651809475403
mvc-3263,CaFeSiO5,37.562224777180255
mp-7631,SiC,186.84520177636418
mp-754213,Li2ZrCuO4,64.0
mp-977375,HoBr3,2.171979473672097
mp-20483,Pb,12.528098069204033
mp-972042,Zn3Cu,39.807153943495
mp-2340,Na2O2,29.30367636226913
mp-756638,NbRhO4,82.51717407687198
mp-24842,KCoO2,21.206861898651393
mp-753371,LiCuS,5.6510135480937445
mp-774150,MnAl2O4,78.11740295736845
mp-2123,Nb3Au2,60.81034461943553
mp-770002,AlCrO4,104.0
mp-35143,BaNbS3,12.512898209513445
mp-1024067,Na2ZnS2,14.0
mp-27606,ZrAs2,70.63274622132823
mp-5223,GdAlO3,108.3693187102058
mp-2211,V3Pt,93.53026705758649
mp-16356,TiNiGe,83.3623745051693
mp-865907,LiZn3,18.60316264542614
mp-977435,ZrAlRh2,100.0
mp-9988,Nb2CS,97.20446102548463
mp-19376,TiMnO3,61.83161940772982
mp-20621,NbInS2,26.519926484533702
mp-31328,MnInPd2,28.30323773257991
mp-16523,Al3Pd5,49.57820462587376
mp-978270,MgZr3,35.23963655481347
mp-13434,CaMgNi4,50.38668439581364
mvc-12031,MgFe2O5,323.6671018347426
mp-7038,TlPd2Se3,11.854281723106153
mp-910,NbC,196.80312262823998
mp-811,BaPt5,63.22803194879853
mp-28872,RbBrO3,9.43131893535434
mp-973432,LuScRh2,37.0
mp-570641,SiC,187.268808590234
mp-559092,ScF3,40.75681811413472
mp-976256,Li3Mg,8.0
mp-571247,Al3Mo,97.33615031605896
